"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","UT",1976,,1,,14891,14891,212,24,2344,73,1560293,3204,,,2564131,822,,374850,,412,0,,60158,,57683,345990,358958,,0,2910121,6828,,1002177,,371319,1876802,3460,2910121,6828
"2021-03-06","UT",1975,,5,,14867,14867,216,26,2344,77,1557089,3556,,,2557616,822,,374438,,570,0,,60002,,57529,345677,358249,,0,2903293,8211,,1000187,,370352,1873342,3904,2903293,8211
"2021-03-05","UT",1970,,15,,14841,14841,238,58,2339,85,1553533,3773,,,2549818,820,,373868,,1160,0,,59774,,57308,345264,357312,,0,2895082,8713,,989804,,367204,1869438,4125,2895082,8713
"2021-03-04","UT",1955,,0,,14783,14783,247,0,2331,92,1549760,4202,,,2541524,818,,372708,,0,0,,59586,,57124,344845,355033,,0,2886369,10193,,981583,,364728,1865313,4636,2886369,10193
"2021-03-03","UT",1955,,6,,14783,14783,247,30,2331,92,1545558,4413,,,2531859,818,,372708,,729,0,,59406,,56948,344317,355033,,0,2876176,10703,,973413,,362078,1860677,4845,2876176,10703
"2021-03-02","UT",1949,,9,,14753,14753,237,29,2324,92,1541145,3142,,,2521663,818,,371979,,487,0,,59080,,56633,343810,353737,,0,2865473,6285,,962849,,358674,1855832,3425,2865473,6285
"2021-03-01","UT",1940,,5,,14724,14724,238,29,2309,89,1538003,2400,,,2515715,813,,371492,,257,0,,58884,,56440,343473,352814,,0,2859188,5273,,954594,,356517,1852407,2642,2859188,5273
"2021-02-28","UT",1935,,6,,14695,14695,230,31,2308,84,1535603,3044,,,2510726,813,,371235,,465,0,,58863,,56419,343189,352303,,0,2853915,6209,,953350,,356026,1849765,3360,2853915,6209
"2021-02-27","UT",1929,,22,,14664,14664,252,36,2308,89,1532559,3465,,,2504904,813,,370770,,686,0,,58739,,56300,342802,351396,,0,2847706,8715,,951137,,355021,1846405,3855,2847706,8715
"2021-02-26","UT",1907,,17,,14628,14628,254,31,2303,94,1529094,3536,,,2496696,811,,370084,,651,0,,58434,,56004,342295,350198,,0,2838991,9086,,942128,,352124,1842550,4009,2838991,9086
"2021-02-25","UT",1890,,11,,14597,14597,248,43,2295,87,1525558,4183,,,2488171,810,,369433,,832,0,,58304,,55884,341734,348982,,0,2829905,10605,,935615,,350635,1838541,4765,2829905,10605
"2021-02-24","UT",1879,,14,,14554,14554,252,34,2288,91,1521375,4362,,,2478293,807,,368601,,812,0,,57982,,55574,341007,347721,,0,2819300,9940,,925044,,346818,1833776,4882,2819300,9940
"2021-02-23","UT",1865,,12,,14520,14520,271,54,2280,95,1517013,3273,,,2468959,801,,367789,,716,0,,57692,,55291,340401,346157,,0,2809360,8242,,915595,,344069,1828894,3736,2809360,8242
"2021-02-22","UT",1853,,1,,14466,14466,265,21,2270,99,1513740,2330,,,2461257,796,,367073,,338,0,,57399,,55010,339861,344965,,0,2801118,4774,,905357,,341347,1825158,2617,2801118,4774
"2021-02-21","UT",1852,,10,,14445,14445,263,24,2269,100,1511410,3535,,,2456796,796,,366735,,701,0,,57347,,54964,339548,344387,,0,2796344,7462,,904200,,341072,1822541,4035,2796344,7462
"2021-02-20","UT",1842,,8,,14421,14421,260,39,2269,99,1507875,3531,,,2449909,796,,366034,,778,0,,57171,,54796,338973,343202,,0,2788882,8812,,901208,,339630,1818506,4049,2788882,8812
"2021-02-19","UT",1834,,21,,14382,14382,276,39,2265,103,1504344,3345,,,2441705,793,,365256,,857,0,,56874,,54511,338365,341731,,0,2780070,7950,,890374,,336787,1814457,3886,2780070,7950
"2021-02-18","UT",1813,,7,,14343,14343,291,49,2255,105,1500999,4502,,,2434369,788,,364399,,1151,0,,56587,,54230,337751,340227,,0,2772120,11992,,880328,,334138,1810571,5294,2772120,11992
"2021-02-17","UT",1806,,9,,14294,14294,290,55,2248,99,1496497,3812,,,2423279,784,,363248,,901,0,,56228,,53890,336849,338469,,0,2760128,9213,,871265,,331311,1805277,4435,2760128,9213
"2021-02-16","UT",1797,,1,,14239,14239,297,30,2231,106,1492685,2278,,,2414764,779,,362347,,591,0,,55929,,53598,336151,336460,,0,2750915,5681,,860192,,328683,1800842,2685,2750915,5681
"2021-02-15","UT",1796,,2,,14209,14209,298,20,2228,104,1490407,2588,,,2409538,778,,361756,,462,0,,55672,,53353,335696,335049,,0,2745234,5736,,855888,,327353,1798157,2997,2745234,5736
"2021-02-14","UT",1794,,4,,14189,14189,307,38,2227,111,1487819,2986,,,2404263,777,,361294,,710,0,,55612,,53295,335235,334201,,0,2739498,6690,,854980,,327037,1795160,3453,2739498,6690
"2021-02-13","UT",1790,,5,,14151,14151,333,48,2225,116,1484833,3591,,,2398120,776,,360584,,943,0,,55400,,53095,334688,332702,,0,2732808,9475,,851984,,325855,1791707,4223,2732808,9475
