"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","OR",2296,,3,,8714,8714,158,0,,32,,0,,,3624001,,12,157079,,195,0,,,,,226972,,,0,3850973,0,,,,,,0,3850973,0
"2021-03-06","OR",2293,,9,,8714,8714,158,15,,32,,0,,,3624001,,12,156884,,211,0,,,,,226972,,,0,3850973,52906,,,,,,0,3850973,52906
"2021-03-05","OR",2284,,32,,8699,8699,154,17,,30,,0,,,3571922,,14,156673,,386,0,,,,,226145,,,0,3798067,10629,,,,,,0,3798067,10629
"2021-03-04","OR",2252,,27,,8682,8682,165,29,,37,,0,,,3562140,,12,156287,,250,0,,,,,225298,,,0,3787438,27038,,,,,,0,3787438,27038
"2021-03-03","OR",2225,,13,,8653,8653,184,32,,33,,0,,,3535703,,11,156037,,250,0,,,,,224697,,,0,3760400,11956,,,,,,0,3760400,11956
"2021-03-02","OR",2212,,4,,8621,8621,158,51,,33,,0,,,3524093,,13,155787,,190,0,,,,,224351,,,0,3748444,184324,,,,,,0,3748444,184324
"2021-03-01","OR",2208,,0,,8570,8570,177,0,,35,,0,,,3361555,,16,155597,,282,0,,,,,202565,,,0,3564120,0,,,,,,0,3564120,0
"2021-02-28","OR",2208,,2,,8570,8570,177,0,,35,,0,,,3361555,,16,155315,,437,0,,,,,202565,,,0,3564120,0,,,,,,0,3564120,0
"2021-02-27","OR",2206,,2,,8570,8570,177,19,,35,,0,,,3361555,,16,154878,,324,0,,,,,202565,,,0,3564120,17803,,,,,,0,3564120,17803
"2021-02-26","OR",2204,,10,,8551,8551,181,23,,40,,0,,,3344375,,13,154554,,492,0,,,,,201942,,,0,3546317,20098,,,,,,0,3546317,20098
"2021-02-25","OR",2194,,32,,8528,8528,191,32,,49,,0,,,3324832,,24,154062,,417,0,,,,,201387,,,0,3526219,15528,,,,,,0,3526219,15528
"2021-02-24","OR",2162,,7,,8496,8496,191,39,,49,,0,,,3309776,,24,153645,,511,0,,,,,200915,,,0,3510691,12526,,,,,,0,3510691,12526
"2021-02-23","OR",2155,,0,,8457,8457,191,54,,50,,0,,,3297657,,23,153134,,316,0,,,,,200508,,,0,3498165,32378,,,,,,0,3498165,32378
"2021-02-22","OR",2155,,1,,8403,8403,206,0,,56,,0,,,3266406,,24,152818,,107,0,,,,,199381,,,0,3465787,0,,,,,,0,3465787,0
"2021-02-21","OR",2154,,5,,8403,8403,206,0,,56,,0,,,3266406,,24,152711,,521,0,,,,,199381,,,0,3465787,0,,,,,,0,3465787,0
"2021-02-20","OR",2149,,0,,8403,8403,206,23,,56,,0,,,3266406,,24,152190,,477,0,,,,,199381,,,0,3465787,16461,,,,,,0,3465787,16461
"2021-02-19","OR",2149,,6,,8380,8380,199,34,,59,,0,,,3250432,,28,151713,,456,0,,,,,198894,,,0,3449326,17415,,,,,,0,3449326,17415
"2021-02-18","OR",2143,,5,,8346,8346,220,48,,52,,0,,,3233657,,24,151257,,382,0,,,,,198254,,,0,3431911,11926,,,,,,0,3431911,11926
"2021-02-17","OR",2138,,1,,8298,8298,231,113,,53,,0,,,3222103,,26,150875,,411,0,,,,,197882,,,0,3419985,35282,,,,,,0,3419985,35282
"2021-02-16","OR",2137,,0,,8185,8185,226,0,,51,,0,,,3187079,,27,150464,,183,0,,,,,196624,,,0,3384703,0,,,,,,0,3384703,0
"2021-02-15","OR",2137,,0,,8185,8185,226,0,,51,,0,,,3187079,,27,150281,,247,0,,,,,196624,,,0,3384703,0,,,,,,0,3384703,0
"2021-02-14","OR",2137,,43,,8185,8185,226,0,,51,,0,,,3187079,,27,150034,,458,0,,,,,196624,,,0,3384703,0,,,,,,0,3384703,0
"2021-02-13","OR",2094,,38,,8185,8185,226,23,,51,,0,,,3187079,,27,149576,,494,0,,,,,196624,,,0,3384703,20326,,,,,,0,3384703,20326
"2021-02-12","OR",2056,,12,,8162,8162,236,55,,54,,0,,,3168375,,27,149082,,607,0,,,,,196002,,,0,3364377,20150,,,,,,0,3364377,20150
"2021-02-11","OR",2044,,13,,8107,8107,241,31,,57,,0,,,3148872,,30,148475,,543,0,,,,,195355,,,0,3344227,15229,,,,,,0,3344227,15229
"2021-02-10","OR",2031,,7,,8076,8076,243,51,,57,,0,,,3134120,,31,147932,,513,0,,,,,194878,,,0,3328998,14063,,,,,,0,3328998,14063
"2021-02-09","OR",2024,,1,,8025,8025,244,54,,58,,0,,,3120679,,29,147419,,297,0,,,,,194256,,,0,3314935,43454,,,,,,0,3314935,43454
