"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","CA",54124,,258,,,,4291,0,,1159,,0,,,,,,3501394,3501394,3816,0,,,,,,,,0,49646014,133186,,,,,,0,49646014,133186
"2021-03-06","CA",53866,,418,,,,4513,0,,1221,,0,,,,,,3497578,3497578,4452,0,,,,,,,,0,49512828,218325,,,,,,0,49512828,218325
"2021-03-05","CA",53448,,400,,,,4714,0,,1236,,0,,,,,,3493126,3493126,4659,0,,,,,,,,0,49294503,146818,,,,,,0,49294503,146818
"2021-03-04","CA",53048,,273,,,,4967,0,,1327,,0,,,,,,3488467,3488467,3504,0,,,,,,,,0,49147685,119637,,,,,,0,49147685,119637
"2021-03-03","CA",52775,,278,,,,5110,0,,1403,,0,,,,,,3484963,3484963,3352,0,,,,,,,,0,49028048,130858,,,,,,0,49028048,130858
"2021-03-02","CA",52497,,303,,,,5302,0,,1452,,0,,,,,,3481611,3481611,2533,0,,,,,,,,0,48897190,184514,,,,,,0,48897190,184514
"2021-03-01","CA",52194,,215,,,,5409,0,,1518,,0,,,,,,3479078,3479078,3516,0,,,,,,,,0,48712676,243570,,,,,,0,48712676,243570
"2021-02-28","CA",51979,,158,,,,5674,0,,1585,,0,,,,,,3475562,3475562,4685,0,,,,,,,,0,48469106,249616,,,,,,0,48469106,249616
"2021-02-27","CA",51821,,439,,,,5897,0,,1651,,0,,,,,,3470877,3470877,5151,0,,,,,,,,0,48219490,223914,,,,,,0,48219490,223914
"2021-02-26","CA",51382,,391,,,,6152,0,,1725,,0,,,,,,3465726,3465726,5400,0,,,,,,,,0,47995576,181416,,,,,,0,47995576,181416
"2021-02-25","CA",50991,,1114,,,,6520,0,,1783,,0,,,,,,3460326,3460326,4965,0,,,,,,,,0,47814160,161988,,,,,,0,47814160,161988
"2021-02-24","CA",49877,,314,,,,6764,0,,1842,,0,,,,,,3455361,3455361,5303,0,,,,,,,,0,47652172,138805,,,,,,0,47652172,138805
"2021-02-23","CA",49563,,225,,,,6908,0,,1898,,0,,,,,,3450058,3450058,3447,0,,,,,,,,0,47513367,192565,,,,,,0,47513367,192565
"2021-02-22","CA",49338,,233,,,,7165,0,,2010,,0,,,,,,3446611,3446611,4665,0,,,,,,,,0,47320802,277454,,,,,,0,47320802,277454
"2021-02-21","CA",49105,,280,,,,7313,0,,2073,,0,,,,,,3441946,3441946,6760,0,,,,,,,,0,47043348,229472,,,,,,0,47043348,229472
"2021-02-20","CA",48825,,481,,,,7747,0,,2168,,0,,,,,,3435186,3435186,6668,0,,,,,,,,0,46813876,192222,,,,,,0,46813876,192222
"2021-02-19","CA",48344,,420,,,,8156,0,,2291,,0,,,,,,3428518,3428518,6798,0,,,,,,,,0,46621654,117399,,,,,,0,46621654,117399
"2021-02-18","CA",47924,,417,,,,8566,0,,2427,,0,,,,,,3421720,3421720,5573,0,,,,,,,,0,46504255,119323,,,,,,0,46504255,119323
"2021-02-17","CA",47507,,400,,,,8855,0,,2533,,0,,,,,,3416147,3416147,4090,0,,,,,,,,0,46384932,157207,,,,,,0,46384932,157207
"2021-02-16","CA",47107,,64,,,,9075,0,,2604,,0,,,,,,3412057,3412057,5692,0,,,,,,,,0,46227725,263598,,,,,,0,46227725,263598
"2021-02-15","CA",47043,,200,,,,9299,0,,2650,,0,,,,,,3406365,3406365,6487,0,,,,,,,,0,45964127,260910,,,,,,0,45964127,260910
"2021-02-14","CA",46843,,408,,,,9636,0,,2733,,0,,,,,,3399878,3399878,8842,0,,,,,,,,0,45703217,291580,,,,,,0,45703217,291580
"2021-02-13","CA",46435,,433,,,,9998,0,,2808,,0,,,,,,3391036,3391036,9421,0,,,,,,,,0,45411637,286196,,,,,,0,45411637,286196
"2021-02-12","CA",46002,,546,,,,10505,0,,2930,,0,,,,,,3381615,3381615,10059,0,,,,,,,,0,45125441,201460,,,,,,0,45125441,201460
"2021-02-11","CA",45456,,461,,,,11045,0,,2996,,0,,,,,,3371556,3371556,8575,0,,,,,,,,0,44923981,153380,,,,,,0,44923981,153380
"2021-02-10","CA",44995,,518,,,,11516,0,,3127,,0,,,,,,3362981,3362981,8390,0,,,,,,,,0,44770601,187297,,,,,,0,44770601,187297
"2021-02-09","CA",44477,,327,,,,11904,0,,3264,,0,,,,,,3354591,3354591,8251,0,,,,,,,,0,44583304,259754,,,,,,0,44583304,259754
"2021-02-08","CA",44150,,208,,,,12085,0,,3313,,0,,,,,,3346340,3346340,10414,0,,,,,,,,0,44323550,329228,,,,,,0,44323550,329228
"2021-02-07","CA",43942,,295,,,,12476,0,,3339,,0,,,,,,3335926,3335926,15064,0,,,,,,,,0,43994322,275167,,,,,,0,43994322,275167
"2021-02-06","CA",43647,,623,,,,13137,0,,3479,,0,,,,,,3320862,3320862,12394,0,,,,,,,,0,43719155,286051,,,,,,0,43719155,286051
"2021-02-05","CA",43024,,558,,,,13672,0,,3527,,0,,,,,,3308468,3308468,14021,0,,,,,,,,0,43433104,197777,,,,,,0,43433104,197777
"2021-02-04","CA",42466,,655,,,,14138,0,,3756,,0,,,,,,3294447,3294447,13176,0,,,,,,,,0,43235327,168094,,,,,,0,43235327,168094
"2021-02-03","CA",41811,,481,,,,14578,0,,3772,,0,,,,,,3281271,3281271,10501,0,,,,,,,,0,43067233,215342,,,,,,0,43067233,215342
"2021-02-02","CA",41330,,422,,,,14999,0,,3894,,0,,,,,,3270770,3270770,12064,0,,,,,,,,0,42851891,282698,,,,,,0,42851891,282698
"2021-02-01","CA",40908,,211,,,,15212,0,,3949,,0,,,,,,3258706,3258706,15358,0,,,,,,,,0,42569193,290175,,,,,,0,42569193,290175
"2021-01-31","CA",40697,,481,,,,15676,0,,4047,,0,,,,,,3243348,3243348,18974,0,,,,,,,,0,42279018,298562,,,,,,0,42279018,298562
"2021-01-30","CA",40216,,638,,,,15941,0,,4042,,0,,,,,,3224374,3224374,18427,0,,,,,,,,0,41980456,303051,,,,,,0,41980456,303051
"2021-01-29","CA",39578,,617,,,,16581,0,,4232,,0,,,,,,3205947,3205947,19337,0,,,,,,,,0,41677405,206771,,,,,,0,41677405,206771
"2021-01-28","CA",38961,,737,,,,17143,0,,4283,,0,,,,,,3186610,3186610,16696,0,,,,,,,,0,41470634,218152,,,,,,0,41470634,218152
"2021-01-27","CA",38224,,697,,,,17710,0,,4375,,0,,,,,,3169914,3169914,16728,0,,,,,,,,0,41252482,241712,,,,,,0,41252482,241712
"2021-01-26","CA",37527,,409,,,,18039,0,,4384,,0,,,,,,3153186,3153186,17028,0,,,,,,,,0,41010770,321862,,,,,,0,41010770,321862
"2021-01-25","CA",37118,,328,,,,18347,0,,4475,,0,,,,,,3136158,3136158,27007,0,,,,,,,,0,40688908,403193,,,,,,0,40688908,403193
"2021-01-24","CA",36790,,429,,,,18638,0,,4542,,0,,,,,,3109151,3109151,24111,0,,,,,,,,0,40285715,315596,,,,,,0,40285715,315596
"2021-01-23","CA",36361,,593,,,,19293,0,,4641,,0,,,,,,3085040,3085040,22972,0,,,,,,,,0,39970119,244280,,,,,,0,39970119,244280
"2021-01-22","CA",35768,,764,,,,19855,0,,4718,,0,,,,,,3062068,3062068,23024,0,,,,,,,,0,39725839,213083,,,,,,0,39725839,213083
"2021-01-21","CA",35004,,571,,,,20408,0,,4746,,0,,,,,,3039044,3039044,19673,0,,,,,,,,0,39512756,224393,,,,,,0,39512756,224393
"2021-01-20","CA",34433,,694,,,,20814,0,,4758,,0,,,,,,3019371,3019371,22403,0,,,,,,,,0,39288363,263820,,,,,,0,39288363,263820
"2021-01-19","CA",33739,,146,,,,20942,0,,4793,,0,,,,,,2996968,2996968,23794,0,,,,,,,,0,39024543,368787,,,,,,0,39024543,368787
"2021-01-18","CA",33593,,201,,,,20968,0,,4826,,0,,,,,,2973174,2973174,30699,0,,,,,,,,0,38655756,427141,,,,,,0,38655756,427141
"2021-01-17","CA",33392,,432,,,,21143,0,,4820,,0,,,,,,2942475,2942475,42229,0,,,,,,,,0,38228615,426360,,,,,,0,38228615,426360
"2021-01-16","CA",32960,,669,,,,21579,0,,4846,,0,,,,,,2900246,2900246,40622,0,,,,,,,,0,37802255,352719,,,,,,0,37802255,352719
"2021-01-15","CA",32291,,637,,,,21856,0,,4833,,0,,,,,,2859624,2859624,42655,0,,,,,,,,0,37449536,319170,,,,,,0,37449536,319170
"2021-01-14","CA",31654,,552,,,,22210,0,,4878,,0,,,,,,2816969,2816969,35930,0,,,,,,,,0,37130366,287715,,,,,,0,37130366,287715
"2021-01-13","CA",31102,,589,,,,22550,0,,4929,,0,,,,,,2781039,2781039,33751,0,,,,,,,,0,36842651,334267,,,,,,0,36842651,334267
"2021-01-12","CA",30513,,548,,,,22665,0,,4962,,0,,,,,,2747288,2747288,36487,0,,,,,,,,0,36508384,337856,,,,,,0,36508384,337856
"2021-01-11","CA",29965,,264,,,,22633,0,,4971,,0,,,,,,2710801,2710801,39839,0,,,,,,,,0,36170528,343704,,,,,,0,36170528,343704
"2021-01-10","CA",29701,,468,,,,22513,0,,4965,,0,,,,,,2670962,2670962,49685,0,,,,,,,,0,35826824,473076,,,,,,0,35826824,473076
"2021-01-09","CA",29233,,695,,,,22600,0,,4939,,0,,,,,,2621277,2621277,52636,0,,,,,,,,0,35353748,326418,,,,,,0,35353748,326418
"2021-01-08","CA",28538,,493,,,,22836,0,,4905,,0,,,,,,2568641,2568641,50030,0,,,,,,,,0,35027330,266975,,,,,,0,35027330,266975
"2021-01-07","CA",28045,,583,,,,22851,0,,4811,,0,,,,,,2518611,2518611,36385,0,,,,,,,,0,34760355,211734,,,,,,0,34760355,211734
"2021-01-06","CA",27462,,459,,,,22820,0,,4731,,0,,,,,,2482226,2482226,29892,0,,,,,,,,0,34548621,217837,,,,,,0,34548621,217837
"2021-01-05","CA",27003,,368,,,,22485,0,,4734,,0,,,,,,2452334,2452334,31440,0,,,,,,,,0,34330784,203771,,,,,,0,34330784,203771
"2021-01-04","CA",26635,,97,,,,22003,0,,4671,,0,,,,,,2420894,2420894,29633,0,,,,,,,,0,34127013,314227,,,,,,0,34127013,314227
"2021-01-03","CA",26538,,181,,,,21510,0,,4613,,0,,,,,,2391261,2391261,45352,0,,,,,,,,0,33812786,421344,,,,,,0,33812786,421344
"2021-01-02","CA",26357,,386,,,,21213,0,,4606,,0,,,,,,2345909,2345909,53341,0,,,,,,,,0,33391442,333131,,,,,,0,33391442,333131
"2021-01-01","CA",25971,,585,,,,21433,0,,4618,,0,,,,,,2292568,2292568,47189,0,,,,,,,,0,33058311,202829,,,,,,0,33058311,202829
"2020-12-31","CA",25386,,428,,,,21449,0,,4518,,0,,,,,,2245379,2245379,27237,0,,,,,,,,0,32855482,232406,,,,,,0,32855482,232406
"2020-12-30","CA",24958,,432,,,,21433,0,,4478,,0,,,,,,2218142,2218142,30921,0,,,,,,,,0,32623076,248605,,,,,,0,32623076,248605
"2020-12-29","CA",24526,,242,,,,21240,0,,4390,,0,,,,,,2187221,2187221,31245,0,,,,,,,,0,32374471,245955,,,,,,0,32374471,245955
"2020-12-28","CA",24284,,64,,,,20642,0,,4360,,0,,,,,,2155976,2155976,33170,0,,,,,,,,0,32128516,301820,,,,,,0,32128516,301820
"2020-12-27","CA",24220,,237,,,,20059,0,,4214,,0,,,,,,2122806,2122806,50141,0,,,,,,,,0,31826696,380154,,,,,,0,31826696,380154
"2020-12-26","CA",23983,,36,,,,19797,0,,4131,,0,,,,,,2072665,2072665,30375,0,,,,,,,,0,31446542,379681,,,,,,0,31446542,379681
"2020-12-25","CA",23947,,312,,,,19771,0,,4035,,0,,,,,,2042290,2042290,39144,0,,,,,,,,0,31066861,297112,,,,,,0,31066861,297112
"2020-12-24","CA",23635,,351,,,,19771,0,,4069,,0,,,,,,2003146,2003146,39070,0,,,,,,,,0,30769749,301189,,,,,,0,30769749,301189
"2020-12-23","CA",23284,,361,,,,19361,0,,3955,,0,,,,,,1964076,1964076,39069,0,,,,,,,,0,30468560,278378,,,,,,0,30468560,278378
"2020-12-22","CA",22923,,247,,,,18961,0,,3861,,0,,,,,,1925007,1925007,32659,0,,,,,,,,0,30190182,329778,,,,,,0,30190182,329778
"2020-12-21","CA",22676,,83,,,,18359,0,,3756,,0,,,,,,1892348,1892348,37892,0,,,,,,,,0,29860404,395234,,,,,,0,29860404,395234
"2020-12-20","CA",22593,,161,,,,17750,0,,3710,,0,,,,,,1854456,1854456,46474,0,,,,,,,,0,29465170,352921,,,,,,0,29465170,352921
"2020-12-19","CA",22432,,272,,,,17398,0,,3620,,0,,,,,,1807982,1807982,43608,0,,,,,,,,0,29112249,371222,,,,,,0,29112249,371222
"2020-12-18","CA",22160,,300,,,,16965,0,,3553,,0,,,,,,1764374,1764374,41012,0,,,,,,,,0,28741027,284669,,,,,,0,28741027,284669
"2020-12-17","CA",21860,,379,,,,16426,0,,3392,,0,,,,,,1723362,1723362,52281,0,,,,,,,,0,28456358,306768,,,,,,0,28456358,306768
"2020-12-16","CA",21481,,293,,,,15886,0,,3297,,0,,,,,,1671081,1671081,53711,0,,,,,,,,0,28149590,304524,,,,,,0,28149590,304524
"2020-12-15","CA",21188,,142,,,,15198,0,,3193,,0,,,,,,1617370,1617370,32326,0,,,,,,,,0,27845066,293027,,,,,,0,27845066,293027
"2020-12-14","CA",21046,,77,,,,14578,0,,3078,,0,,,,,,1585044,1585044,33278,0,,,,,,,,0,27552039,356452,,,,,,0,27552039,356452
"2020-12-13","CA",20969,,122,,,,13960,0,,2937,,0,,,,,,1551766,1551766,30334,0,,,,,,,,0,27195587,309457,,,,,,0,27195587,309457
"2020-12-12","CA",20847,,225,,,,13410,0,,2866,,0,,,,,,1521432,1521432,35729,0,,,,,,,,0,26886130,313787,,,,,,0,26886130,313787
"2020-12-11","CA",20622,,159,,,,12940,0,,2773,,0,,,,,,1485703,1485703,35468,0,,,,,,,,0,26572343,248011,,,,,,0,26572343,248011
"2020-12-10","CA",20463,,220,,,,12477,0,,2710,,0,,,,,,1450235,1450235,29677,0,,,,,,,,0,26324332,282261,,,,,,0,26324332,282261
"2020-12-09","CA",20243,,196,,,,11965,0,,2627,,0,,,,,,1420558,1420558,30851,0,,,,,,,,0,26042071,252296,,,,,,0,26042071,252296
"2020-12-08","CA",20047,,112,,,,11511,0,,2526,,0,,,,,,1389707,1389707,23272,0,,,,,,,,0,25789775,296424,,,,,,0,25789775,296424
"2020-12-07","CA",19935,,59,,,,10998,0,,2470,,0,,,,,,1366435,1366435,24735,0,,,,,,,,0,25493351,298305,,,,,,0,25493351,298305
"2020-12-06","CA",19876,,85,,,,10624,0,,2393,,0,,,,,,1341700,1341700,30075,0,,,,,,,,0,25195046,293071,,,,,,0,25195046,293071
"2020-12-05","CA",19791,,209,,,,10273,0,,2265,,0,,,,,,1311625,1311625,25068,0,,,,,,,,0,24901975,226497,,,,,,0,24901975,226497
"2020-12-04","CA",19582,,145,,,,9948,0,,2248,,0,,,,,,1286557,1286557,22018,0,,,,,,,,0,24675478,200836,,,,,,0,24675478,200836
"2020-12-03","CA",19437,,113,,,,9702,0,,2147,,0,,,,,,1264539,1264539,18591,0,,,,,,,,0,24474642,175516,,,,,,0,24474642,175516
"2020-12-02","CA",19324,,113,,,,9365,0,,2121,,0,,,,,,1245948,1245948,20759,0,,,,,,,,0,24299126,137813,,,,,,0,24299126,137813
"2020-12-01","CA",19211,,70,,,,9049,0,,2000,,0,,,,,,1225189,1225189,12221,0,,,,,,,,0,24161313,136142,,,,,,0,24161313,136142
"2020-11-30","CA",19141,,20,,,,8578,0,,1919,,0,,,,,,1212968,1212968,14034,0,,,,,,,,0,24025171,217670,,,,,,0,24025171,217670
"2020-11-29","CA",19121,,32,,,,8198,0,,1823,,0,,,,,,1198934,1198934,15614,0,,,,,,,,0,23807501,234319,,,,,,0,23807501,234319
"2020-11-28","CA",19089,,56,,,,7684,0,,1763,,0,,,,,,1183320,1183320,11996,0,,,,,,,,0,23573182,257264,,,,,,0,23573182,257264
"2020-11-27","CA",19033,,54,,,,7388,0,,1726,,0,,,,,,1171324,1171324,12635,0,,,,,,,,0,23315918,219173,,,,,,0,23315918,219173
"2020-11-26","CA",18979,,104,,,,7197,0,,1617,,0,,,,,,1158689,1158689,14640,0,,,,,,,,0,23096745,186394,,,,,,0,23096745,186394
"2020-11-25","CA",18875,,106,,,,7049,0,,1551,,0,,,,,,1144049,1144049,18350,0,,,,,,,,0,22910351,168988,,,,,,0,22910351,168988
"2020-11-24","CA",18769,,43,,,,6641,0,,1514,,0,,,,,,1125699,1125699,15329,0,,,,,,,,0,22741363,283819,,,,,,0,22741363,283819
"2020-11-23","CA",18726,,50,,,,6254,0,,1455,,0,,,,,,1110370,1110370,8337,0,,,,,,,,0,22457544,220235,,,,,,0,22457544,220235
"2020-11-22","CA",18676,,33,,,,5918,0,,1390,,0,,,,,,1102033,1102033,14319,0,,,,,,,,0,22237309,265477,,,,,,0,22237309,265477
"2020-11-21","CA",18643,,86,,,,5745,0,,1332,,0,,,,,,1087714,1087714,15442,0,,,,,,,,0,21971832,241281,,,,,,0,21971832,241281
"2020-11-20","CA",18557,,91,,,,5497,0,,1332,,0,,,,,,1072272,1072272,13005,0,,,,,,,,0,21730551,178023,,,,,,0,21730551,178023
"2020-11-19","CA",18466,,106,,,,5319,0,,1253,,0,,,,,,1059267,1059267,11478,0,,,,,,,,0,21552528,133985,,,,,,0,21552528,133985
"2020-11-18","CA",18360,,61,,,,5078,0,,1258,,0,,,,,,1047789,1047789,9811,0,,,,,,,,0,21418543,159467,,,,,,0,21418543,159467
"2020-11-17","CA",18299,,36,,,,4885,0,,1206,,0,,,,,,1037978,1037978,8743,0,,,,,,,,0,21259076,190182,,,,,,0,21259076,190182
"2020-11-16","CA",18263,,10,,,,4559,0,,1131,,0,,,,,,1029235,1029235,9890,0,,,,,,,,0,21068894,202109,,,,,,0,21068894,202109
"2020-11-15","CA",18253,,35,,,,4454,0,,1094,,0,,,,,,1019345,1019345,10968,0,,,,,,,,0,20866785,195189,,,,,,0,20866785,195189
"2020-11-14","CA",18218,,81,,,,4212,0,,1024,,0,,,,,,1008377,1008377,9875,0,,,,,,,,0,20671596,193096,,,,,,0,20671596,193096
