"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","LA",9748,9033,32,715,,,532,0,,,5261679,20578,,,,,75,433785,372514,740,0,,,,,,415954,,0,5695464,21318,,469967,,,,0,5634193,21098
"2021-03-06","LA",9716,9007,0,709,,,538,0,,,5241101,0,,,,,77,433045,371994,0,0,,,,,,415954,,0,5674146,0,,466494,,,,0,5613095,0
"2021-03-05","LA",9716,9007,30,709,,,538,0,,,5241101,18643,,,,,77,433045,371994,518,0,,,,,,415954,,0,5674146,19161,,466494,,,,0,5613095,19007
"2021-03-04","LA",9686,8986,18,700,,,554,0,,,5222458,24034,,,,,74,432527,371630,756,0,,,,,,415954,,0,5654985,24790,,463554,,,,0,5594088,24564
"2021-03-03","LA",9668,8973,21,695,,,588,0,,,5198424,20999,,,,,78,431771,371100,500,0,,,,,,415954,,0,5630195,21499,,459742,,,,0,5569524,21302
"2021-03-02","LA",9647,8957,19,690,,,629,0,,,5177425,22425,,,,,89,431271,370797,767,0,,,,,,408463,,0,5608696,23192,,456777,,,,0,5548222,22975
"2021-03-01","LA",9628,8941,20,687,,,629,0,,,5155000,7933,,,,,91,430504,370247,404,0,,,,,,408463,,0,5585504,8337,,453562,,,,0,5525247,8232
"2021-02-28","LA",9608,8923,21,685,,,630,0,,,5147067,30981,,,,,91,430100,369948,1508,0,,,,,,408463,,0,5577167,32489,,452263,,,,0,5517015,32027
"2021-02-27","LA",9587,8906,0,681,,,651,0,,,5116086,0,,,,,95,428592,368902,0,0,,,,,,408463,,0,5544678,0,,446071,,,,0,5484988,0
"2021-02-26","LA",9587,8906,26,681,,,651,0,,,5116086,22678,,,,,95,428592,368902,903,0,,,,,,408463,,0,5544678,23581,,446071,,,,0,5484988,23362
"2021-02-25","LA",9561,8885,33,676,,,679,0,,,5093408,52436,,,,,100,427689,368218,764,0,,,,,,408463,,0,5521097,53200,,443438,,,,0,5461626,53072
"2021-02-24","LA",9528,8860,25,668,,,687,0,,,5040972,20853,,,,,102,426925,367582,877,0,,,,,,408463,,0,5467897,21730,,440757,,,,0,5408554,21395
"2021-02-23","LA",9503,8834,26,669,,,715,0,,,5020119,20820,,,,,111,426048,367040,1404,0,,,,,,396834,,0,5446167,22224,,435095,,,,0,5387159,21558
"2021-02-22","LA",9477,8808,11,669,,,740,0,,,4999299,6788,,,,,113,424644,366302,468,0,,,,,,396834,,0,5423943,7256,,429587,,,,0,5365601,7231
"2021-02-21","LA",9466,8798,26,668,,,756,0,,,4992511,24668,,,,,120,424176,365859,1889,0,,,,,,396834,,0,5416687,26557,,429239,,,,0,5358370,25615
"2021-02-20","LA",9440,8778,0,662,,,806,0,,,4967843,0,,,,,129,422287,364912,0,0,,,,,,396834,,0,5390130,0,,422850,,,,0,5332755,0
