"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","DE",1473,1337,9,136,,,104,0,,13,545070,917,,,,,,88354,83621,215,0,,,,,91873,,1431942,5867,1431942,5867,,,,,633424,1132,,0
"2021-03-06","DE",1464,1328,11,136,,,114,0,,12,544153,1362,,,,,,88139,83424,265,0,,,,,91685,,1426075,8757,1426075,8757,,,,,632292,1627,,0
"2021-03-05","DE",1453,1317,9,136,,,127,0,,15,542791,1020,,,,,,87874,83187,231,0,,,,,91372,,1417318,3678,1417318,3678,,,,,630665,1251,,0
"2021-03-04","DE",1444,1308,4,136,,,130,0,,18,541771,807,,,,,,87643,82971,218,0,,,,,91186,,1413640,3724,1413640,3724,,,,,629414,1025,,0
"2021-03-03","DE",1440,1304,14,136,,,135,0,,17,540964,1073,,,,,,87425,82777,232,0,,,,,91050,,1409916,4613,1409916,4613,,,,,628389,1305,,0
"2021-03-02","DE",1426,1290,4,136,,,151,0,,18,539891,340,,,,,,87193,82571,113,0,,,,,90814,,1405303,4849,1405303,4849,,,,,627084,453,,0
"2021-03-01","DE",1422,1286,0,136,,,151,0,,23,539551,907,,,,,,87080,82476,281,0,,,,,90549,,1400454,4870,1400454,4870,,,,,626631,1188,,0
"2021-02-28","DE",1422,1286,4,136,,,142,0,,22,538644,1037,,,,,,86799,82218,282,0,,,,,90267,,1395584,8220,1395584,8220,,,,,625443,1319,,0
"2021-02-27","DE",1418,1283,0,135,,,159,0,,22,537607,1425,,,,,,86517,81952,419,0,,,,,89959,,1387364,9562,1387364,9562,,,,,624124,1844,,0
"2021-02-26","DE",1418,1283,12,135,,,156,0,,26,536182,1217,,,,,,86098,81546,297,0,,,,,89597,,1377802,6251,1377802,6251,,,,,622280,1514,,0
