"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"NY",20210307,,,,,,,,,,,1681169,1681169,,3011,9812,9968,32664,5959,9968,,,2834,17007,48591,,8213,23650,28494,53512,7989,28494,,,,21649,89995,,,,,,,,,,,,
"NY",20210303,,,,,,,,,,,1650184,1650184,,2969,9714,9883,32370,5942,9883,,,2832,16855,48195,,8053,23320,28094,52717,9184,28094,,,,21344,89995,,,,,,,,,,,,
"NY",20210228,,,,,,,,,,,1630445,1630445,,2942,9448,9816,31991,6066,9816,,,2681,16920,47873,,7903,23063,27786,52100,10109,27786,,,,21134,89995,,,,,,,,,,,,
"NY",20210224,,,,,,,,,,,1597774,1597774,,2898,9352,9714,31630,6061,9714,,,2671,16709,47405,,7690,22611,27198,50986,11811,27198,,,,20685,89995,,,,,,,,,,,,
"NY",20210221,,,,,,,,,,,1578785,1578785,,2846,9283,9627,31419,6022,9627,,,2728,16562,47068,,7557,22389,26892,50436,12667,26892,,,,20490,89995,,,,,,,,,,,,
"NY",20210217,,,,,,,,,,,1548979,1548979,,2793,9202,9513,30994,6020,9513,,,2702,16297,46527,,7309,21972,26321,49287,14387,26321,,,,20006,89995,,,,,,,,,,,,
"NY",20210214,,,,,,,,,,,1521453,1521453,,2755,9149,9448,30716,5986,9448,,,2678,16134,46150,,7189,21702,25986,48582,15427,25986,,,,19691,89995,,,,,,,,,,,,
"NY",20210210,,,,,,,,,,,1494187,1494187,,2715,9039,9328,30267,5972,9328,,,2670,15843,45567,,6937,21229,25288,47315,17392,25288,,,,19149,89995,,,,,,,,,,,,
"NY",20210207,,,,,,,,,,,1470772,1470772,,2682,8968,9244,29921,5936,9244,,,2640,15631,45101,,6832,20974,24955,46643,18397,24955,,,,18837,89995,,,,,,,,,,,,
"NY",20210203,,,,,,,,,,,1433304,1433304,,2625,8856,9132,29391,5874,9132,,,2638,15272,44397,,6529,20304,24199,45081,20715,24199,,,,18248,89995,,,,,,,,,,,,
"NY",20210131,,,,,,,,,,,1410656,1410656,,2592,8817,9075,29040,5774,9075,,,2582,15049,43889,,6509,20267,24153,44983,20859,24153,,,,18207,89995,,,,,,,,,,,,
"NY",20210127,,,,,,,,,,,1361082,1361082,,2534,8725,8972,28506,5666,8972,,,2540,14707,43144,,6344,19888,23760,44044,22191,23760,,,,17812,89995,,,,,,,,,,,,
"NY",20210124,,,,,,,,,,,1326987,1326987,,2509,8664,8913,28124,5561,8913,,,2505,14446,42598,,6237,19708,23513,43593,22889,23513,,,,17648,89995,,,,,,,,,,,,
"NY",20210120,,,,,,,,,,,1271451,1271451,,2454,8587,8839,27571,5439,8839,,,2469,14061,41849,,6054,19325,23024,42627,24344,23024,,,,17248,89995,,,,,,,,,,,,
"NY",20210117,,,,,,,,,,,1233390,1233390,,2431,8540,8780,27179,5309,8780,,,2445,13763,41268,,5928,19045,22677,41847,25471,22677,,,,16874,89995,,,,,,,,,,,,
"NY",20210113,,,,,,,,,,,1169947,1169947,,2374,8453,8710,26617,5131,8710,,,2416,13374,40458,,5731,18695,22241,40809,26945,22241,,,,16383,89995,,,,,,,,,,,,
"NY",20210110,,,,,,,,,,,1126442,1126442,,2355,8393,8673,26247,4979,8673,,,2374,13125,39899,,5644,18529,22072,40345,27578,22072,,,,16172,89995,,,,,,,,,,,,
"NY",20210106,,,,,,,,,,,1057676,1057676,,2319,8320,8608,25731,4829,8608,,,2362,12730,39168,,5450,18209,21628,39374,28993,21628,,,,15715,89995,,,,,,,,,,,,
"NY",20210103,,,,,,,,,,,1017153,1017153,,2303,8289,8578,25499,4603,8578,,,2341,12566,38680,,5390,18115,21491,39074,29430,21491,,,,15569,89995,,,,,,,,,,,,
"NY",20201230,,,,,,,,,,,957412,957412,,2275,8242,8526,25026,4540,8526,,,2325,12184,38092,,5195,17826,21084,38259,30652,21084,,,,15238,89995,,,,,,,,,,,,
"NY",20201227,,,,,,,,,,,922145,922145,,2261,8218,8514,24826,4418,8514,,,2316,12031,37758,,5164,17768,21020,38090,30885,21020,,,,15158,89995,,,,,,,,,,,,
"NY",20201223,,,,,,,,,,,878702,878702,,2237,8149,8437,24432,4253,8437,,,2310,11736,37122,,4880,17348,20232,36837,32926,20232,,,,14609,89995,,,,,,,,,,,,
"NY",20201220,,,,,,,,,,,848042,848042,,2225,8114,8400,24158,4124,8400,,,2304,11515,36682,,4750,17119,19832,36265,33898,19832,,,,14396,89995,,,,,,,,,,,,
