"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","WI",7106,6481,4,625,26457,26457,249,25,2273,66,2647864,3521,,,,,,621654,566693,377,0,,,,,,553203,7080595,19193,7080595,19193,,,,,3214557,3850,,0
"2021-03-06","WI",7102,6478,8,624,26432,26432,260,45,2271,77,2644343,2161,,,,,,621277,566364,614,0,,,,,,552642,7061402,24321,7061402,24321,,,,,3210707,2367,,0
"2021-03-05","WI",7094,6477,12,617,26387,26387,260,57,2268,77,2642182,3034,,,,,,620663,566158,721,0,,,,,,552311,7037081,28542,7037081,28542,,,,,3208340,3384,,0
"2021-03-04","WI",7082,6470,13,612,26330,26330,262,51,2266,67,2639148,4149,,,,,,619942,565808,855,0,,,,,,551885,7008539,37986,7008539,37986,,,,,3204956,4826,,0
"2021-03-03","WI",7069,6458,19,611,26279,26279,267,57,2264,69,2634999,3287,,,,,,619087,565131,780,0,,,,,,551329,6970553,31959,6970553,31959,,,,,3200130,3826,,0
"2021-03-02","WI",7050,6440,36,610,26222,26222,275,64,2259,71,2631712,2090,,,,,,618307,564592,607,0,,,,,,550730,6938594,16676,6938594,16676,,,,,3196304,2414,,0
"2021-03-01","WI",7014,6412,0,602,26158,26158,287,31,2256,73,2629622,2826,,,,,,617700,564268,333,0,,,,,,550280,6921918,15040,6921918,15040,,,,,3193890,3134,,0
"2021-02-28","WI",7014,6412,0,602,26127,26127,290,39,2254,73,2626796,3298,,,,,,617367,563960,481,0,,,,,,549668,6906878,20046,6906878,20046,,,,,3190756,3762,,0
"2021-02-27","WI",7014,6412,15,602,26088,26088,304,75,2254,89,2623498,3201,,,,,,616886,563496,868,0,,,,,,548884,6886832,26314,6886832,26314,,,,,3186994,3890,,0
"2021-02-26","WI",6999,6399,5,600,26013,26013,304,59,2252,89,2620297,4842,,,,,,616018,562807,793,0,,,,,,548040,6860518,35113,6860518,35113,,,,,3183104,5498,,0
"2021-02-25","WI",6994,6394,58,600,25954,25954,355,61,2251,93,2615455,12337,,,,,,615225,562151,965,0,,,,,,547168,6825405,88386,6825405,88386,,,,,3177606,13177,,0
"2021-02-24","WI",6936,6342,26,594,25893,25893,347,55,2250,92,2603118,4517,,,,,,614260,561311,841,0,,,,,,546408,6737019,27260,6737019,27260,,,,,3164429,5264,,0
"2021-02-23","WI",6910,6317,39,593,25838,25838,347,63,2249,92,2598601,2987,,,,,,613419,560564,707,0,,,,,,545562,6709759,16989,6709759,16989,,,,,3159165,3553,,0
"2021-02-22","WI",6871,6284,0,587,25775,25775,348,32,2247,95,2595614,3251,,,,,,612712,559998,472,0,,,,,,544926,6692770,15157,6692770,15157,,,,,3155612,3674,,0
"2021-02-21","WI",6871,6284,0,587,25743,25743,353,27,2242,83,2592363,3862,,,,,,612240,559575,451,0,,,,,,544250,6677613,24235,6677613,24235,,,,,3151938,4265,,0
"2021-02-20","WI",6871,6284,19,587,25716,25716,370,81,2240,96,2588501,4126,,,,,,611789,559172,815,0,,,,,,543411,6653378,25296,6653378,25296,,,,,3147673,4802,,0
"2021-02-19","WI",6852,6267,36,585,25635,25635,370,79,2239,96,2584375,4535,,,,,,610974,558496,919,0,,,,,,542495,6628082,28691,6628082,28691,,,,,3142871,5309,,0
"2021-02-18","WI",6816,6232,18,584,25556,25556,391,58,2239,107,2579840,4814,,,,,,610055,557722,866,0,,,,,,541515,6599391,36012,6599391,36012,,,,,3137562,5547,,0
