"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","NM",3808,,12,,13252,13252,169,10,,,,0,,,,,,186922,,180,0,,,,,,156554,,0,2783542,11702,,,,,,0,2783542,11702
"2021-03-06","NM",3796,,9,,13242,13242,148,13,,,,0,,,,,,186742,,282,0,,,,,,155000,,0,2771840,13846,,,,,,0,2771840,13846
"2021-03-05","NM",3787,,18,,13229,13229,183,14,,,,0,,,,,,186460,,304,0,,,,,,153376,,0,2757994,19260,,,,,,0,2757994,19260
"2021-03-04","NM",3769,,16,,13215,13215,177,25,,,,0,,,,,,186156,,258,0,,,,,,151708,,0,2738734,18352,,,,,,0,2738734,18352
"2021-03-03","NM",3753,,13,,13190,13190,195,42,,,,0,,,,,,185898,,356,0,,,,,,150168,,0,2720382,10231,,,,,,0,2720382,10231
"2021-03-02","NM",3740,,11,,13148,13148,199,21,,,,0,,,,,,185542,,245,0,,,,,,148641,,0,2710151,10359,,,,,,0,2710151,10359
"2021-03-01","NM",3729,,13,,13127,13127,186,19,,,,0,,,,,,185297,,165,0,,,,,,147446,,0,2699792,6331,,,,,,0,2699792,6331
"2021-02-28","NM",3716,,16,,13108,13108,192,11,,,,0,,,,,,185132,,244,0,,,,,,146013,,0,2693461,12078,,,,,,0,2693461,12078
"2021-02-27","NM",3700,,15,,13097,13097,227,18,,,,0,,,,,,184888,,152,0,,,,,,143774,,0,2681383,11818,,,,,,0,2681383,11818
"2021-02-26","NM",3685,,14,,13079,13079,226,25,,,,0,,,,,,184736,,656,0,,,,,,141833,,0,2669565,17355,,,,,,0,2669565,17355
"2021-02-25","NM",3671,,13,,13054,13054,245,30,,,,0,,,,,,184080,,299,0,,,,,,139593,,0,2652210,9788,,,,,,0,2652210,9788
"2021-02-24","NM",3658,,14,,13024,13024,251,35,,,,0,,,,,,183781,,446,0,,,,,,137250,,0,2642422,14605,,,,,,0,2642422,14605
"2021-02-23","NM",3644,,9,,12989,12989,261,51,,,,0,,,,,,183335,,312,0,,,,,,135608,,0,2627817,8710,,,,,,0,2627817,8710
"2021-02-22","NM",3635,,11,,12938,12938,247,22,,,,0,,,,,,183023,,234,0,,,,,,134105,,0,2619107,9346,,,,,,0,2619107,9346
"2021-02-21","NM",3624,,14,,12916,12916,242,15,,,,0,,,,,,182789,,314,0,,,,,,132219,,0,2609761,9486,,,,,,0,2609761,9486
"2021-02-20","NM",3610,,11,,12901,12901,278,10,,,,0,,,,,,182475,,425,0,,,,,,130775,,0,2600275,13613,,,,,,0,2600275,13613
"2021-02-19","NM",3599,,19,,12891,12891,278,43,,,,0,,,,,,182050,,311,0,,,,,,128299,,0,2586662,10976,,,,,,0,2586662,10976
"2021-02-18","NM",3580,,18,,12848,12848,284,58,,,,0,,,,,,181739,,407,0,,,,,,126446,,0,2575686,7809,,,,,,0,2575686,7809
"2021-02-17","NM",3562,,12,,12790,12790,280,33,,,,0,,,,,,181332,,272,0,,,,,,125064,,0,2567877,11363,,,,,,0,2567877,11363
"2021-02-16","NM",3550,,12,,12757,12757,290,41,,,,0,,,,,,181060,,299,0,,,,,,123507,,0,2556514,5282,,,,,,0,2556514,5282
"2021-02-15","NM",3538,,9,,12716,12716,286,37,,,,0,,,,,,180761,,190,0,,,,,,121606,,0,2551232,7887,,,,,,0,2551232,7887
"2021-02-14","NM",3529,,13,,12679,12679,292,22,,,,0,,,,,,180571,,282,0,,,,,,120051,,0,2543345,8060,,,,,,0,2543345,8060
"2021-02-13","NM",3516,,14,,12657,12657,341,23,,,,0,,,,,,180289,,565,0,,,,,,118926,,0,2535285,23184,,,,,,0,2535285,23184
"2021-02-12","NM",3502,,23,,12634,12634,365,75,,,,0,,,,,,179724,,401,0,,,,,,117635,,0,2512101,25499,,,,,,0,2512101,25499
"2021-02-11","NM",3479,,18,,12559,12559,371,2,,,,0,,,,,,179323,,533,0,,,,,,116518,,0,2486602,28354,,,,,,0,2486602,28354
"2021-02-10","NM",3461,,31,,12557,12557,379,52,,,,0,,,,,,178790,,510,0,,,,,,114976,,0,2458248,9697,,,,,,0,2458248,9697
"2021-02-09","NM",3430,,18,,12505,12505,369,60,,,,0,,,,,,178280,,413,0,,,,,,113448,,0,2448551,8701,,,,,,0,2448551,8701
"2021-02-08","NM",3412,,13,,12445,12445,396,37,,,,0,,,,,,177867,,311,0,,,,,,112051,,0,2439850,9523,,,,,,0,2439850,9523
"2021-02-07","NM",3399,,13,,12408,12408,403,16,,,,0,,,,,,177556,,342,0,,,,,,111037,,0,2430327,11870,,,,,,0,2430327,11870
"2021-02-06","NM",3386,,8,,12392,12392,419,11,,,,0,,,,,,177214,,421,0,,,,,,110240,,0,2418457,15973,,,,,,0,2418457,15973
