"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"GU",20210307,2276,,,418,435,3993,,,,,7748,7749,,33,,,,133,,,79,4,3,133,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210303,2275,,,419,434,3991,,,,,7745,7745,,33,,,,131,,,77,4,3,131,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210228,2273,,,417,431,3986,,,,,7734,7736,,33,,,,131,,,76,4,3,131,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210224,2272,,,412,430,3976,,,,,7715,7729,,33,,,,130,,,76,4,3,130,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210221,2272,,,412,430,3976,,,,,7715,7720,,33,,,,130,,,76,4,3,130,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210217,2269,,,411,427,3959,,,,,7689,7703,,32,,,,130,,,75,4,3,130,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210214,2269,,,411,427,3959,,,,,7689,7695,,32,,,,130,,,75,4,3,130,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210210,2261,,,405,423,3933,,,,,7636,7683,,32,,,,130,,,74,4,3,130,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210207,2261,,,405,423,3933,,,,,7636,7649,,32,,,,130,,,74,4,3,130,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210203,2251,,,389,416,3914,,,,,7579,7618,,32,,,,129,,,74,4,3,129,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210131,2251,,,389,416,3914,,,,,,7587,,32,,,,,,,74,4,3,129,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210127,2247,,,382,410,3901,,,,,,7568,,32,,,,,,,73,4,3,129,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210124,2247,,,382,410,3901,,,,,,7547,,32,,,,,,,73,4,3,128,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210120,2241,,,364,406,3861,,,,,,7521,,,,,,128,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210117,2241,,,364,406,3861,,,,,,7484,,,,,,127,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210113,2234,,,354,400,3814,,,,,,7444,,,,,,124,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210110,2234,,,354,400,3814,,,,,,7412,,,,,,124,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210106,2227,,,351,396,3755,,,,,,7378,,,,,,123,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20210103,2227,,396,351,396,3755,,,,,,7327,,,,,,123,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20201230,2219,,,348,391,3726,,,,,,7308,,,,,,121,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20201227,2219,,,348,391,3726,,,,,,7270,,,,,,121,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20201223,2199,,,346,389,3682,,,,,,7257,,,,,,121,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,
"GU",20201220,2199,,,346,389,3682,,,,,,7202,,,,,,119,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,
