"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","GU",133,,0,,,,2,0,,1,112887,0,,,,,1,7749,7540,0,0,27,248,,,,7590,,0,120636,0,358,9299,,,,0,120426,0
"2021-03-06","GU",133,,0,,,,2,0,,1,112887,0,,,,,1,7749,7540,1,0,27,248,,,,7590,,0,120636,1,358,9299,,,,0,120426,0
"2021-03-05","GU",133,,2,,,,2,0,,1,112887,538,,,,,1,7748,7539,1,0,27,248,,,,7590,,0,120635,539,358,9299,,,,0,120426,539
"2021-03-04","GU",131,,0,,,,5,0,,1,112349,424,,,,,1,7747,7538,2,0,24,248,,,,7590,,0,120096,426,357,9262,,,,0,119887,426
"2021-03-03","GU",131,,0,,,,4,0,,1,111925,378,,,,,1,7745,7536,3,0,24,248,,,,7583,,0,119670,381,356,9234,,,,0,119461,381
"2021-03-02","GU",131,,0,,,,4,0,,2,111547,1680,,,,,1,7742,7533,5,0,24,248,,,,7580,,0,119289,1685,356,9204,,,,0,119080,1688
"2021-03-01","GU",131,,0,,,,3,0,,2,109867,0,,,,,1,7737,7528,1,0,24,248,,,,7564,,0,117604,1,352,9111,,,,0,117392,0
"2021-02-28","GU",131,,0,,,,4,0,,1,109867,0,,,,,1,7736,7527,1,0,24,248,,,,7564,,0,117603,1,352,9111,,,,0,117392,0
"2021-02-27","GU",131,,1,,,,4,0,,1,109867,0,,,,,1,7735,7526,1,0,24,248,,,,7564,,0,117602,1,352,9111,,,,0,117392,0
"2021-02-26","GU",130,,0,,,,4,0,,1,109867,332,,,,,1,7734,7525,4,0,24,248,,,,7564,,0,117601,336,352,9111,,,,0,117392,336
"2021-02-25","GU",130,,0,,,,4,0,,1,109535,371,,,,,1,7730,7521,1,0,23,248,,,,7559,,0,117265,372,352,9085,,,,0,117056,372
"2021-02-24","GU",130,,0,,,,6,0,,2,109164,431,,,,,2,7729,7520,2,0,23,248,,,,7555,,0,116893,433,352,9047,,,,0,116684,433
"2021-02-23","GU",130,,0,,,,4,0,,2,108733,592,,,,,2,7727,7518,0,0,23,248,,,,7555,,0,116460,592,351,9034,,,,0,116251,592
"2021-02-22","GU",130,,0,,,,5,0,,2,108141,1147,,,,,2,7727,7518,7,0,23,248,,,,7544,,0,115868,1154,351,9021,,,,0,115659,1159
"2021-02-21","GU",130,,0,,,,5,0,,2,106994,0,,,,,2,7720,7511,4,0,23,248,,,,7528,,0,114714,4,349,9003,,,,0,114500,0
"2021-02-20","GU",130,,0,,,,5,0,,2,106994,0,,,,,2,7716,7507,1,0,23,248,,,,7528,,0,114710,1,349,9003,,,,0,114500,0
"2021-02-19","GU",130,,0,,,,5,0,,2,106994,373,,,,,2,7715,7506,10,0,23,248,,,,7528,,0,114709,383,349,9003,,,,0,114500,382
"2021-02-18","GU",130,,0,,,,6,0,,2,106621,390,,,,,2,7705,7497,2,0,23,247,,,,7528,,0,114326,392,349,8864,,,,0,114118,392
"2021-02-17","GU",130,,0,,,,4,0,,2,106231,478,,,,,2,7703,7495,2,0,23,247,,,,7523,,0,113934,480,348,8853,,,,0,113726,480
"2021-02-16","GU",130,,0,,,,6,0,,2,105753,537,,,,,2,7701,7493,2,0,23,247,,,,7500,,0,113454,539,348,8837,,,,0,113246,539
"2021-02-15","GU",130,,0,,,,6,0,,3,105216,677,,,,,2,7699,7491,4,0,23,247,,,,7484,,0,112915,681,347,8785,,,,0,112707,687
"2021-02-14","GU",130,,0,,,,6,0,,3,104539,0,,,,,2,7695,7487,3,0,23,247,,,,7472,,0,112234,3,347,8727,,,,0,112020,0
"2021-02-13","GU",130,,0,,,,7,0,,4,104539,0,,,,,2,7692,7484,3,0,23,247,,,,7472,,0,112231,3,347,8727,,,,0,112020,0
"2021-02-12","GU",130,,0,,,,8,0,,4,104539,367,,,,,4,7689,7481,3,0,23,247,,,,7472,,0,112228,370,347,8727,,,,0,112020,370
"2021-02-11","GU",130,,0,,,,10,0,,4,104172,518,,,,,4,7686,7478,3,0,23,246,,,,7467,,0,111858,521,347,8674,,,,0,111650,520
"2021-02-10","GU",130,,0,,,,10,0,,3,103654,525,,,,,3,7683,7476,10,0,23,246,,,,7460,,0,111337,535,345,8661,,,,0,111130,535
"2021-02-09","GU",130,,0,,,,8,0,,3,103129,399,,,,,3,7673,7466,9,0,23,246,,,,7451,,0,110802,408,345,8518,,,,0,110595,408
"2021-02-08","GU",130,,0,,,,9,0,,3,102730,1178,,,,,3,7664,7457,15,0,23,246,,,,7431,,0,110394,1193,344,8506,,,,0,110187,1206
"2021-02-07","GU",130,,1,,,,9,0,,3,101552,0,,,,,2,7649,7442,6,0,23,246,,,,7416,,0,109201,6,343,8392,,,,0,108981,0
"2021-02-06","GU",129,,0,,,,8,0,,3,101552,0,,,,,2,7643,7436,7,0,23,246,,,,7416,,0,109195,7,343,8392,,,,0,108981,0
"2021-02-05","GU",129,,0,,,,6,0,,2,101552,355,,,,,2,7636,7429,14,0,23,246,,,,7416,,0,109188,369,343,8392,,,,0,108981,369
"2021-02-04","GU",129,,0,,,,5,0,,2,101197,446,,,,,2,7622,7415,4,0,22,270,,,,7410,,0,108819,450,343,8333,,,,0,108612,450
"2021-02-03","GU",129,,0,,,,6,0,,2,100751,529,,,,,2,7618,7411,8,0,22,270,,,,7407,,0,108369,537,343,8321,,,,0,108162,537
