"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","TX",44451,,84,,,,4721,0,,1463,,0,,,,,,2686818,2320857,2953,0,159003,211014,,,2628176,2502609,,0,19907384,76040,1033285,2664340,,,,0,19907384,76040
"2021-03-06","TX",44367,,233,,,,4921,0,,1503,,0,,,,,,2683865,2318522,5570,0,157037,211546,,,2622781,2491753,,0,19831344,11292,1025375,2630435,,,,0,19831344,11292
"2021-03-05","TX",44134,,256,,,,5065,0,,1530,,0,,,,,,2678295,2314187,6853,0,156198,210359,,,2622199,2470308,,0,19820052,55875,1025537,2624414,,,,0,19820052,55875
"2021-03-04","TX",43878,,315,,,,5263,0,,1599,,0,,,,,,2671442,2309124,8028,0,155146,208427,,,2618057,2458818,,0,19764177,56522,1022798,2606279,,,,0,19764177,56522
"2021-03-03","TX",43563,,297,,,,5508,0,,1713,,0,,,,,,2663414,2304081,7822,0,154259,206875,,,2613982,2450229,,0,19707655,64597,1020452,2564354,,,,0,19707655,64597
"2021-03-02","TX",43266,,271,,,,5644,0,,1728,,0,,,,,,2655592,2297878,7747,0,153487,205481,,,2608239,2441822,,0,19643058,47847,1018098,2543010,,,,0,19643058,47847
"2021-03-01","TX",42995,,59,,,,5611,0,,1747,,0,,,,,,2647845,2292097,3821,0,153078,199506,,,2604373,2429453,,0,19595211,37529,1016619,2481635,,,,0,19595211,37529
"2021-02-28","TX",42936,,197,,,,5696,0,,1740,,0,,,,,,2644024,2287135,3815,0,152353,199343,,,2600487,2422369,,0,19557682,68999,1014806,2477824,,,,0,19557682,68999
"2021-02-27","TX",42739,,164,,,,5912,0,,1813,,0,,,,,,2640209,2284059,11073,0,151216,198869,,,2594731,2417585,,0,19488683,62170,1011849,2451395,,,,0,19488683,62170
"2021-02-26","TX",42575,,290,,,,6185,0,,1839,,0,,,,,,2629136,2275506,7955,0,150153,197877,,,2588505,2393568,,0,19426513,68600,1008485,2420865,,,,0,19426513,68600
