"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"MA",20210307,16039,504,35342,219467,47605,156,,125873,319113,125873,146370,591356,11,414,1069,1289,14894,234,1289,,5,1373,12022,16417,10,709,1900,3041,14997,1675,3041,,7,1957,10414,19713,,,,,,,,,,,,
"MA",20210303,16039,504,35342,219467,47605,156,,125873,319113,125873,139757,584743,11,414,1069,1289,14894,69,1289,,5,1373,12022,16252,10,709,1900,3041,14997,1675,3041,,7,1957,10414,19713,,,,,,,,,,,,
"MA",20210228,15684,488,34754,214783,46412,151,,123533,312272,123533,145343,581148,11,410,1053,1247,14624,247,1247,,5,1328,11817,16118,10,700,1890,2988,14775,1681,2988,,7,1898,10270,19444,,,,,,,,,,,,
"MA",20210224,15684,488,34754,214783,46412,151,,123533,312272,123533,138080,573885,11,410,1053,1247,14624,74,1247,,5,1328,11817,15945,10,700,1890,2988,14775,1681,2988,,7,1898,10270,19444,,,,,,,,,,,,
"MA",20210221,15240,470,34064,209474,45007,149,,121028,304404,121028,143852,569284,11,405,1042,1216,14339,271,1216,,5,1280,11596,15826,10,691,1866,2952,14539,1685,2952,,7,1851,10114,19176,,,,,,,,,,,,
"MA",20210217,15240,470,34064,209474,45007,149,,121028,304404,121028,136504,561936,11,405,1042,1216,14339,68,1216,,5,1280,11596,15623,10,691,1866,2952,14539,1685,2952,,7,1851,10114,19176,,,,,,,,,,,,
"MA",20210214,14813,456,33334,203625,43456,146,,118232,295830,118232,143715,557777,11,393,1025,1181,13957,346,1181,,5,1233,11290,15484,9,677,1849,2890,14271,1698,2890,,7,1806,9923,18859,,,,,,,,,,,,
"MA",20210210,14813,456,33334,203625,43456,146,,118232,295830,118232,134884,548946,11,393,1025,1181,13957,69,1181,,5,1233,11290,15207,9,677,1849,2890,14271,1698,2890,,7,1806,9923,18859,,,,,,,,,,,,
"MA",20210207,14171,444,32267,195421,41491,138,,114639,283932,114639,145363,543934,11,376,996,1128,13506,365,1128,,5,1174,10944,14999,10,649,1823,2812,13881,1709,2812,,7,1743,9649,18402,,,,,,,,,,,,
"MA",20210203,14171,444,32267,195421,41491,138,,114639,283932,114639,132546,531117,11,376,996,1128,13506,74,1128,,5,1174,10944,14708,10,649,1823,2812,13881,1709,2812,,7,1743,9649,18402,,,,,,,,,,,,
