"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","NC",11502,10169,0,1333,,,1179,0,,309,,0,,,,,,872176,759617,0,0,,,,,,,,0,9688838,0,,805924,,,,0,9688838,0
"2021-03-06","NC",11502,10169,56,1333,,,1179,0,,309,,0,,,,,,872176,759617,2027,0,,,,,,,,0,9688838,38654,,805924,,,,0,9688838,38654
"2021-03-05","NC",11446,10125,47,1321,,,1226,0,,314,,0,,,,,,870149,758115,2093,0,,,,,,,,0,9650184,44487,,798257,,,,0,9650184,44487
"2021-03-04","NC",11399,10083,36,1316,,,1290,0,,326,,0,,,,,,868056,756509,2502,0,,,,,,,,0,9605697,44050,,790416,,,,0,9605697,44050
"2021-03-03","NC",11363,10050,75,1313,,,1303,0,,332,,0,,,,,,865554,754610,2145,0,,,,,,,,0,9561647,19976,,779652,,,,0,9561647,19976
"2021-03-02","NC",11288,9987,34,1301,,,1353,0,,334,,0,,,,,,863409,753280,1239,0,,,,,,,,0,9541671,16397,,770210,,,,0,9541671,16397
"2021-03-01","NC",11254,9959,42,1295,,,1319,0,,333,,0,,,,,,862170,752406,3622,0,,,,,,,,0,9525274,25289,,766208,,,,0,9525274,25289
"2021-02-28","NC",11212,9922,0,1290,,,1414,0,,348,,0,,,,,,858548,749388,0,0,,,,,,,,0,9499985,36576,,759541,,,,0,9499985,36576
"2021-02-27","NC",11212,9922,26,1290,,,1414,0,,348,,0,,,,,,858548,749388,2643,0,,,,,,,,0,9463409,40943,,759541,,,,0,9463409,40943
"2021-02-26","NC",11186,9897,49,1289,,,1465,0,,367,,0,,,,,,855905,747385,2924,0,,,,,,,,0,9422466,60691,,749095,,,,0,9422466,60691
