"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","MS",6808,4737,3,2071,9162,9162,419,0,,89,1459374,0,,,,,47,297581,184278,260,0,,,,,,278162,,0,1756955,260,81986,748339,,,,0,1642348,0
"2021-03-06","MS",6805,4734,22,2071,9162,9162,419,0,,89,1459374,0,,,,,47,297321,184157,576,0,,,,,,278162,,0,1756695,576,81986,748339,,,,0,1642348,0
"2021-03-05","MS",6783,4724,19,2059,9162,9162,445,0,,99,1459374,0,,,,,53,296745,183930,591,0,,,,,,278162,,0,1756119,591,81986,748339,,,,0,1642348,0
"2021-03-04","MS",6764,4717,21,2047,9162,9162,448,0,,101,1459374,0,,,,,62,296154,183586,479,0,,,,,,278162,,0,1755528,479,81986,748339,,,,0,1642348,0
"2021-03-03","MS",6743,4705,19,2038,9162,9162,469,0,,120,1459374,0,,,,,64,295675,183292,380,0,,,,,,278162,,0,1755049,380,81986,748339,,,,0,1642348,0
"2021-03-02","MS",6724,4698,43,2026,9162,9162,457,150,,109,1459374,0,,,,,69,295295,183164,301,0,,,,,,278162,,0,1754669,301,81986,748339,,,,0,1642348,0
"2021-03-01","MS",6681,4672,0,2009,9012,9012,455,0,,111,1459374,23188,,,,,65,294994,182974,199,0,,,,,,273437,,0,1754368,23387,81986,748339,,,,0,1642348,25168
"2021-02-28","MS",6681,4672,12,2009,9012,9012,492,0,,114,1436186,0,,,,,69,294795,182857,704,0,,,,,,273437,,0,1730981,704,80525,728148,,,,0,1617180,0
"2021-02-27","MS",6669,4667,31,2002,9012,9012,492,0,,114,1436186,0,,,,,69,294091,182631,549,0,,,,,,273437,,0,1730277,549,80525,728148,,,,0,1617180,0
"2021-02-26","MS",6638,4650,25,1988,9012,9012,522,0,,120,1436186,0,,,,,70,293542,182337,731,0,,,,,,273437,,0,1729728,731,80525,728148,,,,0,1617180,0
"2021-02-25","MS",6613,4637,8,1976,9012,9012,534,0,,130,1436186,0,,,,,76,292811,181997,920,0,,,,,,273437,,0,1728997,920,80525,728148,,,,0,1617180,0
"2021-02-24","MS",6605,4633,28,1972,9012,9012,554,0,,141,1436186,0,,,,,90,291891,181549,669,0,,,,,,273437,,0,1728077,669,80525,728148,,,,0,1617180,0
"2021-02-23","MS",6577,4619,24,1958,9012,9012,571,34,,153,1436186,0,,,,,93,291222,181206,348,0,,,,,,273437,,0,1727408,348,80525,728148,,,,0,1617180,0
"2021-02-22","MS",6553,4610,0,1943,8978,8978,560,0,,143,1436186,42803,,,,,92,290874,180994,242,0,,,,,,264456,,0,1727060,43045,80525,728148,,,,0,1617180,43915
"2021-02-21","MS",6553,4610,0,1943,8978,8978,563,0,,152,1393383,0,,,,,89,290632,180867,390,0,,,,,,264456,,0,1684015,390,79693,712107,,,,0,1573265,0
"2021-02-20","MS",6553,4610,19,1943,8978,8978,563,0,,152,1393383,0,,,,,89,290242,180717,350,0,,,,,,264456,,0,1683625,350,79693,712107,,,,0,1573265,0
"2021-02-19","MS",6534,4603,3,1931,8978,8978,560,0,,154,1393383,0,,,,,87,289892,180550,360,0,,,,,,264456,,0,1683275,360,79693,712107,,,,0,1573265,0
"2021-02-18","MS",6531,4601,7,1930,8978,8978,565,0,,152,1393383,0,,,,,89,289532,180408,134,0,,,,,,264456,,0,1682915,134,79693,712107,,,,0,1573265,0
"2021-02-17","MS",6524,4600,23,1924,8978,8978,587,0,,168,1393383,0,,,,,91,289398,180331,684,0,,,,,,264456,,0,1682781,684,79693,712107,,,,0,1573265,0
"2021-02-16","MS",6501,4594,37,1907,8978,8978,602,76,,157,1393383,0,,,,,97,288714,180207,734,0,,,,,,264456,,0,1682097,734,79693,712107,,,,0,1573265,0
"2021-02-15","MS",6464,4570,2,1894,8902,8902,599,0,,153,1393383,32746,,,,,96,287980,179882,544,0,,,,,,253140,,0,1681363,33290,79693,712107,,,,0,1573265,35171
"2021-02-14","MS",6462,4569,1,1893,8902,8902,648,0,,165,1360637,0,,,,,108,287436,179575,1093,0,,,,,,253140,,0,1648073,1093,77438,680977,,,,0,1538094,0
"2021-02-13","MS",6461,4568,32,1893,8902,8902,648,0,,165,1360637,0,,,,,108,286343,179167,695,0,,,,,,253140,,0,1646980,695,77438,680977,,,,0,1538094,0
"2021-02-12","MS",6429,4554,39,1875,8902,8902,659,0,,168,1360637,0,,,,,112,285648,178793,984,0,,,,,,253140,,0,1646285,984,77438,680977,,,,0,1538094,0
"2021-02-11","MS",6390,4532,23,1858,8902,8902,690,0,,178,1360637,0,,,,,119,284664,178340,911,0,,,,,,253140,,0,1645301,911,77438,680977,,,,0,1538094,0
"2021-02-10","MS",6367,4527,25,1840,8902,8902,743,0,,195,1360637,0,,,,,127,283753,177847,784,0,,,,,,253140,,0,1644390,784,77438,680977,,,,0,1538094,0
"2021-02-09","MS",6342,4522,72,1820,8902,8902,743,125,,195,1360637,33007,,,,,127,282969,177457,656,0,,,,,,253140,,0,1643606,33663,77438,680977,,,,0,1538094,36681
"2021-02-08","MS",6270,4481,1,1789,8777,8777,842,0,,215,1327630,0,,,,,120,282313,177196,635,0,,,,,,238176,,0,1609943,635,74723,648722,,,,0,1501413,0
"2021-02-07","MS",6269,4480,3,1789,8777,8777,842,0,,215,1327630,0,,,,,120,281678,176889,900,0,,,,,,238176,,0,1609308,900,74723,648722,,,,0,1501413,0
"2021-02-06","MS",6266,4479,44,1787,8777,8777,842,0,,215,1327630,0,,,,,120,280778,176369,1036,0,,,,,,238176,,0,1608408,1036,74723,648722,,,,0,1501413,0
"2021-02-05","MS",6222,4461,40,1761,8777,8777,858,0,,229,1327630,0,,,,,128,279742,175814,1210,0,,,,,,238176,,0,1607372,1210,74723,648722,,,,0,1501413,0
"2021-02-04","MS",6182,4441,24,1741,8777,8777,897,0,,235,1327630,0,,,,,138,278532,175202,1210,0,,,,,,238176,,0,1606162,1210,74723,648722,,,,0,1501413,0
"2021-02-03","MS",6158,4430,26,1728,8777,8777,930,0,,242,1327630,0,,,,,148,277322,174612,791,0,,,,,,222812,,0,1604952,791,74723,648722,,,,0,1501413,0
"2021-02-02","MS",6132,4418,76,1714,8777,8777,941,0,,262,1327630,0,,,,,152,276531,174208,825,0,,,,,,222812,,0,1604161,825,74723,648722,,,,0,1501413,0
"2021-02-01","MS",6056,4385,11,1671,8777,8777,948,130,,269,1327630,33142,,,,,152,275706,173783,705,0,,,,,,222812,,0,1603336,33847,74723,648722,,,,0,1501413,37779
"2021-01-31","MS",6045,4383,27,1662,8647,8647,953,0,,242,1294488,0,,,,,155,275001,173349,811,0,,,,,,222812,,0,1569489,811,72089,617477,,,,0,1463634,0
"2021-01-30","MS",6018,4374,35,1644,8647,8647,953,0,,242,1294488,0,,,,,155,274190,172998,1528,0,,,,,,222812,,0,1568678,1528,72089,617477,,,,0,1463634,0
"2021-01-29","MS",5983,4356,38,1627,8647,8647,999,0,,244,1294488,0,,,,,149,272662,172305,2186,0,,,,,,222812,,0,1567150,2186,72089,617477,,,,0,1463634,0
"2021-01-28","MS",5945,4342,28,1603,8647,8647,1059,0,,257,1294488,0,,,,,157,270476,171313,1804,0,,,,,,222812,,0,1564964,1804,72089,617477,,,,0,1463634,0
"2021-01-27","MS",5917,4331,65,1586,8647,8647,1063,0,,249,1294488,0,,,,,162,268672,170594,2074,0,,,,,,222812,,0,1563160,2074,72089,617477,,,,0,1463634,0
"2021-01-26","MS",5852,4309,75,1543,8647,8647,1023,0,,247,1294488,0,,,,,163,266598,169823,1452,0,,,,,,222812,,0,1561086,1452,72089,617477,,,,0,1463634,0
"2021-01-25","MS",5777,4271,5,1506,8647,8647,1028,101,,245,1294488,38373,,,,,163,265146,169146,927,0,,,,,,222812,,0,1559634,39300,72089,617477,,,,0,1463634,43038
"2021-01-24","MS",5772,4268,20,1504,8546,8546,1102,0,,284,1256115,0,,,,,174,264219,168651,1196,0,,,,,,207769,,0,1520334,1196,68780,567025,,,,0,1420596,0
"2021-01-23","MS",5752,4257,39,1495,8546,8546,1102,0,,284,1256115,0,,,,,174,263023,168027,1856,0,,,,,,207769,,0,1519138,1856,68780,567025,,,,0,1420596,0
"2021-01-22","MS",5713,4241,45,1472,8546,8546,1128,0,,307,1256115,0,,,,,181,261167,167226,2050,0,,,,,,207769,,0,1517282,2050,68780,567025,,,,0,1420596,0
"2021-01-21","MS",5668,4218,30,1450,8546,8546,1212,0,,306,1256115,0,,,,,192,259117,166398,2290,0,,,,,,207769,,0,1515232,2290,68780,567025,,,,0,1420596,0
"2021-01-20","MS",5638,4204,64,1434,8546,8546,1231,0,,301,1256115,0,,,,,180,256827,165545,1702,0,,,,,,207769,,0,1512942,1702,68780,567025,,,,0,1420596,0
"2021-01-19","MS",5574,4182,50,1392,8546,8546,1280,0,,329,1256115,0,,,,,192,255125,164977,1193,0,,,,,,207769,,0,1511240,1193,68780,567025,,,,0,1420596,0
"2021-01-18","MS",5524,4163,3,1361,8546,8546,1249,121,,336,1256115,33189,,,,,193,253932,164481,1457,0,,,,,,207769,,0,1510047,34646,68780,567025,,,,0,1420596,39404
"2021-01-17","MS",5521,4162,40,1359,8425,8425,1336,0,,333,1222926,0,,,,,207,252475,163816,1606,0,,,,,,198888,,0,1475401,1606,66266,522512,,,,0,1381192,0
"2021-01-16","MS",5481,4147,70,1334,8425,8425,1336,0,,333,1222926,0,,,,,207,250869,162949,2680,0,,,,,,198888,,0,1473795,2680,66266,522512,,,,0,1381192,0
"2021-01-15","MS",5411,4113,55,1248,8425,8425,1407,0,,340,1222926,0,,,,,212,248189,161797,2342,0,,,,,,198888,,0,1471115,2342,66266,522512,,,,0,1381192,0
"2021-01-14","MS",5356,4066,41,1249,8425,8425,1453,0,,347,1222926,0,,,,,219,245847,160683,1948,0,,,,,,198888,,0,1468773,1948,66266,522512,,,,0,1381192,0
"2021-01-13","MS",5315,4066,31,1249,8425,8425,1446,0,,360,1222926,0,,,,,228,243899,159985,1942,0,,,,,,198888,,0,1466825,1942,66266,522512,,,,0,1381192,0
