"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"DE",20210307,1842,,19768,42730,5190,,,14532,69530,14532,4292,88354,,11,329,80,1391,2,80,,,15,1036,1473,,,,,,,,,,,,,,16091,118013,55204,503875,74345,55204,,,58282,311489,633424
"DE",20210303,1828,,19574,42195,5163,,,14402,68760,14402,4263,87425,,11,325,77,1361,2,77,,,15,1010,1440,,,,,,,,,,,,,,15949,116763,54599,499628,74162,54599,,,57926,308990,628389
"DE",20210228,1817,,19454,41839,5119,,,14315,68229,14315,4255,86799,,11,321,76,1344,2,76,,,15,997,1422,,,,,,,,,,,,,,15811,116023,54276,496991,74176,54276,,,57789,307368,625443
"DE",20210224,1785,,19233,41096,5049,,,14131,67163,14131,4212,85506,,11,315,75,1325,2,75,,,15,984,1402,,,,,,,,,,,,,,15568,114738,53538,491881,73991,53538,,,57200,304375,619410
"DE",20210221,1760,,19111,40620,5014,,,14029,66505,14029,4198,84732,,11,311,73,1292,2,73,,,15,955,1367,,,,,,,,,,,,,,15447,113937,53189,489153,73995,53189,,,57154,302615,616337
"DE",20210217,1735,,18878,39955,4971,,,13889,65539,13889,4153,83581,,10,297,71,1243,2,71,,,14,922,1316,,,,,,,,,,,,,,15321,112806,52599,484806,73798,52599,,,56776,299903,611203
"DE",20210214,1714,,18781,39626,4938,,,13801,65059,13801,4143,83003,,10,290,71,1210,2,71,,,14,896,1283,,,,,,,,,,,,,,15234,112262,52285,482248,73788,52285,,,56529,298223,608321
"DE",20210210,1677,,18468,38787,4837,,,13595,63769,13595,4097,81461,,10,283,70,1173,2,70,,,14,866,1245,,,,,,,,,,,,,,14955,110604,51447,475434,73684,51447,,,55705,294170,600565
"DE",20210207,1649,,18250,38322,4812,,,13459,63033,13459,4102,80594,,10,274,70,1136,2,70,,,14,838,1208,,,,,,,,,,,,,,14871,109737,51045,472637,73569,51045,,,55716,292313,597251
"DE",20210203,1608,,17926,37479,4720,,,13207,61733,13207,4042,78982,,10,255,67,1061,2,67,,,14,782,1130,,,,,,,,,,,,,,14644,108103,50206,466712,73395,50206,,,55207,288758,590313
