"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","NV",5037,,1,,,,399,0,,87,1131758,1829,,,,,48,296190,296190,730,0,,,,,,,2770192,6201,2770192,6201,,,,,1427948,2059,,0
"2021-03-06","NV",5036,,16,,,,399,0,,87,1129929,2551,,,,,48,295460,295960,0,0,,,,,,,2763991,9659,2763991,9659,,,,,1425889,3051,,0
"2021-03-05","NV",5020,,15,,,,393,0,,88,1127378,2124,,,,,49,295460,295460,391,0,,,,,,,2754332,8024,2754332,8024,,,,,1422838,2515,,0
"2021-03-04","NV",5005,,18,,,,407,0,,97,1125254,2431,,,,,47,295069,295069,385,0,,,,,,,2746308,8243,2746308,8243,,,,,1420323,2816,,0
"2021-03-03","NV",4987,,20,,,,440,0,,100,1122823,2581,,,,,53,294684,294684,395,0,,,,,,,2738065,8438,2738065,8438,,,,,1417507,2976,,0
"2021-03-02","NV",4967,,10,,,,459,0,,108,1120242,817,,,,,53,294289,294289,309,0,,,,,,,2729627,3926,2729627,3926,,,,,1414531,1126,,0
"2021-03-01","NV",4957,,0,,,,464,0,,105,1119425,2196,,,,,56,293980,293980,226,0,,,,,,,2725701,6482,2725701,6482,,,,,1413405,2422,,0
"2021-02-28","NV",4957,,0,,,,491,0,,115,1117229,1870,,,,,67,293754,293754,266,0,,,,,,,2719219,6710,2719219,6710,,,,,1410983,2136,,0
"2021-02-27","NV",4957,,15,,,,491,0,,115,1115359,419,,,,,67,293488,293488,459,0,,,,,,,2712509,9597,2712509,9597,,,,,1408847,878,,0
"2021-02-26","NV",4942,,9,,,,509,0,,118,1114940,3450,,,,,72,293029,293029,399,0,,,,,,,2702912,6263,2702912,6263,,,,,1407969,3849,,0
"2021-02-25","NV",4933,,14,,,,532,0,,116,1111490,2718,,,,,71,292630,292630,571,0,,,,,,,2696649,10057,2696649,10057,,,,,1404120,3289,,0
"2021-02-24","NV",4919,,16,,,,534,0,,120,1108772,2124,,,,,78,292059,292059,516,0,,,,,,,2686592,8343,2686592,8343,,,,,1400831,2640,,0
"2021-02-23","NV",4903,,21,,,,581,0,,131,1106648,3439,,,,,84,291543,291543,398,0,,,,,,,2678249,10449,2678249,10449,,,,,1398191,3837,,0
"2021-02-22","NV",4882,,10,,,,580,0,,142,1103209,1263,,,,,87,291145,291145,173,0,,,,,,,2667800,4933,2667800,4933,,,,,1394354,1436,,0
"2021-02-21","NV",4872,,4,,,,639,0,,145,1101946,1807,,,,,103,290972,290972,301,0,,,,,,,2662867,6034,2662867,6034,,,,,1392918,2108,,0
"2021-02-20","NV",4868,,37,,,,639,0,,145,1100139,1534,,,,,103,290671,290671,371,0,,,,,,,2656833,6747,2656833,6747,,,,,1390810,1905,,0
"2021-02-19","NV",4831,,26,,,,670,0,,154,1098605,1707,,,,,106,290300,290300,420,0,,,,,,,2650086,7193,2650086,7193,,,,,1388905,2127,,0
"2021-02-18","NV",4805,,31,,,,698,0,,173,1096898,2366,,,,,111,289880,289880,488,0,,,,,,,2642893,7902,2642893,7902,,,,,1386778,2854,,0
"2021-02-17","NV",4774,,41,,,,740,0,,176,1094532,3701,,,,,110,289392,289392,363,0,,,,,,,2634991,8214,2634991,8214,,,,,1383924,4064,,0
"2021-02-16","NV",4733,,13,,,,773,0,,193,1090831,3280,,,,,113,289029,289029,290,0,,,,,,,2626777,7971,2626777,7971,,,,,1379860,3570,,0
