"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","AK",305,,0,,1293,1293,33,0,,,,0,,,1660758,,2,56886,,0,0,,,,,68693,,,0,1731628,0,,,,,,0,1731628,0
"2021-03-06","AK",305,,0,,1293,1293,33,0,,,,0,,,1660758,,2,56886,,0,0,,,,,68693,,,0,1731628,0,,,,,,0,1731628,0
"2021-03-05","AK",305,,2,,1293,1293,33,3,,,,0,,,1660758,,2,56886,,141,0,,,,,68693,,,0,1731628,7144,,,,,,0,1731628,7144
"2021-03-04","AK",303,,0,,1290,1290,32,5,,,,0,,,1653763,,2,56745,,140,0,,,,,68549,,,0,1724484,13466,,,,,,0,1724484,13466
"2021-03-03","AK",303,,1,,1285,1285,26,-1,,,,0,,,1640525,,2,56605,,177,0,,,,,68343,,,0,1711018,6358,,,,,,0,1711018,6358
"2021-03-02","AK",302,,2,,1286,1286,26,7,,,,0,,,1634388,,6,56428,,89,0,,,,,68132,,,0,1704660,6629,,,,,,0,1704660,6629
"2021-03-01","AK",300,,10,,1279,1279,25,2,,,,0,,,1627988,,5,56339,,350,0,,,,,67948,,,0,1698031,18356,,,,,,0,1698031,18356
"2021-02-28","AK",290,,0,,1277,1277,43,0,,,,0,,,1610023,,5,55989,,0,0,,,,,67580,,,0,1679675,0,,,,,,0,1679675,0
"2021-02-27","AK",290,,0,,1277,1277,43,0,,,,0,,,1610023,,5,55989,,0,0,,,,,67580,,,0,1679675,0,,,,,,0,1679675,0
"2021-02-26","AK",290,,0,,1277,1277,43,6,,,,0,,,1610023,,5,55989,,103,0,,,,,67580,,,0,1679675,8632,,,,,,0,1679675,8632
"2021-02-25","AK",290,,0,,1271,1271,45,11,,,,0,,,1601583,,5,55886,,150,0,,,,,67403,,,0,1671043,8887,,,,,,0,1671043,8887
"2021-02-24","AK",290,,0,,1260,1260,46,0,,,,0,,,1592879,,4,55736,,176,0,,,,,67232,,,0,1662156,8731,,,,,,0,1662156,8731
"2021-02-23","AK",290,,0,,1260,1260,38,9,,,,0,,,1584367,,5,55560,,53,0,,,,,67036,,,0,1653425,4640,,,,,,0,1653425,4640
"2021-02-22","AK",290,,1,,1251,1251,39,8,,,,0,,,1579837,,5,55507,,309,0,,,,,66945,,,0,1648785,18956,,,,,,0,1648785,18956
"2021-02-21","AK",289,,0,,1243,1243,34,0,,,,0,,,1561281,,4,55198,,0,0,,,,,66577,,,0,1629829,0,,,,,,0,1629829,0
"2021-02-20","AK",289,,0,,1243,1243,34,0,,,,0,,,1561281,,4,55198,,0,0,,,,,66577,,,0,1629829,0,,,,,,0,1629829,0
"2021-02-19","AK",289,,1,,1243,1243,34,0,,,,0,,,1561281,,4,55198,,189,0,,,,,66577,,,0,1629829,10370,,,,,,0,1629829,10370
"2021-02-18","AK",288,,0,,1243,1243,37,5,,,,0,,,1551117,,3,55009,,210,0,,,,,66411,,,0,1619459,7488,,,,,,0,1619459,7488
