"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","KY",4819,4369,13,450,19457,19457,558,6,4034,156,,0,,,,,82,410709,314385,525,0,9929,37655,,,251921,48145,,0,3975672,0,111886,509047,,,,0,3975672,0
"2021-03-06","KY",4806,4356,52,450,19451,19451,591,71,4034,171,,0,,,,,72,410184,313998,839,0,9929,37655,,,251921,48131,,0,3975672,5773,111886,509047,,,,0,3975672,5773
"2021-03-05","KY",4754,4311,22,443,19380,19380,606,16,4023,179,,0,,,,,76,409345,313491,905,0,9894,37518,,,251729,48038,,0,3969899,15260,111829,506024,,,,0,3969899,15260
"2021-03-04","KY",4732,4292,28,440,19364,19364,645,60,4020,172,,0,,,,,91,408440,312930,1067,0,9815,37408,,,251183,47992,,0,3954639,14273,111691,501372,,,,0,3954639,14273
"2021-03-03","KY",4704,4267,33,437,19304,19304,680,70,4008,175,,0,,,,,79,407373,312179,1172,0,9793,37274,,,250725,47927,,0,3940366,18213,111611,497009,,,,0,3940366,18213
"2021-03-02","KY",4671,4241,19,430,19234,19234,684,91,3993,178,,0,,,,,82,406201,311489,1075,0,9705,36973,,,250331,47787,,0,3922153,3011,111402,487694,,,,0,3922153,3011
"2021-03-01","KY",4652,4224,15,428,19143,19143,719,42,3976,180,,0,,,,,82,405126,310885,504,0,9686,36741,,,250151,47592,,0,3919142,14575,111352,484384,,,,0,3919142,14575
"2021-02-28","KY",4637,4209,12,428,19101,19101,732,11,3970,187,,0,,,,,118,404622,310481,675,0,9607,36671,,,249554,47544,,0,3904567,0,111128,482091,,,,0,3904567,0
"2021-02-27","KY",4625,4199,25,426,19090,19090,765,109,3968,209,,0,,,,,87,403947,310029,1021,0,9607,36671,,,249554,47525,,0,3904567,12866,111128,482091,,,,0,3904567,12866
"2021-02-26","KY",4600,4175,30,425,18981,18981,818,93,3950,218,,0,,,,,105,402926,309388,1176,0,9579,36568,,,249064,47391,,0,3891701,12789,111061,477737,,,,0,3891701,12789
"2021-02-25","KY",4570,4146,43,424,18888,18888,843,29,3937,220,,0,,,,,122,401750,308600,1443,0,9529,36471,,,248402,47259,,0,3878912,16035,110911,471067,,,,0,3878912,16035
"2021-02-24","KY",4527,4107,51,420,18859,18859,883,91,3930,228,,0,,,,,112,400307,307541,1294,0,9471,36262,,,247781,47225,,0,3862877,5572,110788,465656,,,,0,3862877,5572
"2021-02-23","KY",4476,4061,16,415,18768,18768,894,143,3912,242,,0,,,,,121,399013,306745,1487,0,9439,35970,,,247503,47067,,0,3857305,6072,110719,458949,,,,0,3857305,6072
"2021-02-22","KY",4460,4046,13,414,18625,18625,870,24,3888,243,,0,,,,,119,397526,305904,529,0,9409,35823,,,247509,46779,,0,3851233,43677,110655,455752,,,,0,3851233,43677
"2021-02-21","KY",4447,4033,21,414,18601,18601,902,46,3883,248,,0,,,,,148,396997,305543,979,0,9377,35540,,,242898,46753,,0,3807556,0,110578,451504,,,,0,3807556,0
"2021-02-20","KY",4426,4017,25,409,18555,18555,921,117,3871,245,,0,,,,,125,396018,304886,1331,0,9377,35540,,,242898,46702,,0,3807556,9252,110578,451504,,,,0,3807556,9252
"2021-02-19","KY",4401,3995,28,406,18438,18438,923,124,3853,265,,0,,,,,131,394687,304086,1958,0,9335,35390,,,242428,46473,,0,3798304,11630,110492,446121,,,,0,3798304,11630
"2021-02-18","KY",4373,3972,37,401,18314,18314,935,25,3836,260,,0,,,,,130,392729,302781,957,0,9246,35276,,,241915,46254,,0,3786674,6522,110363,438613,,,,0,3786674,6522
"2021-02-17","KY",4336,3941,18,395,18289,18289,934,106,3834,259,,0,,,,,128,391772,302264,1010,0,9225,34477,,,241502,46225,,0,3780152,6574,110306,431302,,,,0,3780152,6574
"2021-02-16","KY",4318,3925,27,393,18183,18183,935,97,3814,272,,0,,,,,133,390762,301646,1241,0,9187,34431,,,241069,46074,,0,3773578,2665,110221,427460,,,,0,3773578,2665
"2021-02-15","KY",4291,3901,9,390,18086,18086,969,32,3791,268,,0,,,,,132,389521,300855,723,0,9170,34267,,,240831,45949,,0,3770913,12649,110164,425426,,,,0,3770913,12649
"2021-02-14","KY",4282,3893,10,389,18054,18054,1019,112,3786,270,,0,,,,,147,388798,300366,1708,0,9089,34178,,,240169,45880,,0,3758264,0,110038,422540,,,,0,3758264,0
"2021-02-13","KY",4272,3884,19,388,17942,17942,1059,13,3774,266,,0,,,,,143,387090,299318,764,0,9089,34178,,,240169,45606,,0,3758264,7577,110038,422540,,,,0,3758264,7577
"2021-02-12","KY",4253,3865,42,388,17929,17929,1063,105,3768,277,,0,,,,,154,386326,298878,1423,0,9076,34019,,,240026,45589,,0,3750687,25102,109999,420071,,,,0,3750687,25102
"2021-02-11","KY",4211,3830,36,381,17824,17824,1142,109,3751,278,,0,,,,,156,384903,297942,1871,0,8933,33878,,,237278,45451,,0,3725585,11945,109575,417147,,,,0,3725585,11945
"2021-02-10","KY",4175,3799,49,376,17715,17715,1191,197,3743,336,,0,,,,,169,383032,296748,1911,0,8908,33575,,,236858,45297,,0,3713640,14840,109485,412866,,,,0,3713640,14840
"2021-02-09","KY",4126,3753,35,373,17518,17518,1204,89,3712,282,,0,,,,,148,381121,295779,2328,0,8881,33191,,,235513,45148,,0,3698800,4625,109392,403009,,,,0,3698800,4625
"2021-02-08","KY",4091,3720,40,371,17429,17429,1163,18,3689,274,,0,,,,,142,378793,294457,1003,0,8843,32710,,,235000,44961,,0,3694175,17874,109151,393967,,,,0,3694175,17874
"2021-02-07","KY",4051,3689,31,362,17411,17411,1235,31,3684,290,,0,,,,,140,377790,293708,1528,0,8784,32570,,,233912,44945,,0,3676301,0,108970,390097,,,,0,3676301,0
"2021-02-06","KY",4020,3660,49,360,17380,17380,1294,98,3679,318,,0,,,,,164,376262,292581,1994,0,8784,32570,,,233912,44916,,0,3676301,7818,108970,390097,,,,0,3676301,7818
"2021-02-05","KY",3971,3619,50,352,17282,17282,1318,112,3658,330,,0,,,,,167,374268,291375,2256,0,8716,32412,,,233174,44692,,0,3668483,14932,108721,385950,,,,0,3668483,14932
"2021-02-04","KY",3921,3576,58,345,17170,17170,1340,160,3639,368,,0,,,,,171,372012,290000,2493,0,8700,31995,,,232232,44394,,0,3653551,17862,108691,376312,,,,0,3653551,17862
"2021-02-03","KY",3863,3523,51,340,17010,17010,1340,196,3618,368,,0,,,,,171,369519,288244,2581,0,8673,31691,,,231198,44073,,0,3635689,8825,108611,366826,,,,0,3635689,8825
"2021-02-02","KY",3812,3478,32,334,16814,16814,1335,89,3584,373,,0,,,,,172,366938,286537,2431,0,8653,31005,,,230294,43714,,0,3626864,5403,108556,348469,,,,0,3626864,5403
"2021-02-01","KY",3780,3450,35,330,16725,16725,1314,38,3568,337,,0,,,,,178,364507,285138,1617,0,8605,30681,,,229908,43492,,0,3621461,31239,108391,341177,,,,0,3621461,31239
"2021-01-31","KY",3745,3418,31,327,16687,16687,1327,28,3565,354,,0,,,,,173,362890,284053,1766,0,8510,30158,,,227750,43380,,0,3590222,0,108050,336746,,,,0,3590222,0
"2021-01-30","KY",3714,3391,46,323,16659,16659,1415,113,3560,362,,0,,,,,185,361124,282810,2646,0,8510,30158,,,227750,43298,,0,3590222,12805,108050,336746,,,,0,3590222,12805
"2021-01-29","KY",3668,3351,57,317,16546,16546,1505,142,3547,355,,0,,,,,199,358478,281086,2601,0,8458,30139,,,226597,43052,,0,3577417,16514,107873,336517,,,,0,3577417,16514
"2021-01-28","KY",3611,3311,69,300,16404,16404,1561,303,3520,370,,0,,,,,205,355877,279340,2934,0,8399,29481,,,225126,42684,,0,3560903,15854,107732,316708,,,,0,3560903,15854
"2021-01-27","KY",3542,3248,47,294,16101,16101,1597,99,3459,387,,0,,,,,225,352943,277341,2415,0,8213,29241,,,223506,41925,,0,3545049,10929,106506,312669,,,,0,3545049,10929
"2021-01-26","KY",3495,3207,35,288,16002,16002,1566,83,3451,391,,0,,,,,228,350528,276016,2692,0,8186,28477,,,222595,41878,,0,3534120,9013,106392,302694,,,,0,3534120,9013
"2021-01-25","KY",3460,3177,39,283,15919,15919,1539,30,3442,374,,0,,,,,203,347836,274512,1250,0,8156,28128,,,221809,41760,,0,3525107,22043,106274,298537,,,,0,3525107,22043
"2021-01-24","KY",3421,3145,35,276,15889,15889,1540,34,3435,371,,0,,,,,218,346586,273686,2018,0,8014,27693,,,219976,41660,,0,3503064,0,105575,294279,,,,0,3503064,0
"2021-01-23","KY",3386,3114,49,272,15855,15855,1604,95,3434,403,,0,,,,,209,344568,272191,3789,0,8014,27693,,,219976,41633,,0,3503064,18278,105575,294279,,,,0,3503064,18278
"2021-01-22","KY",3337,3069,36,268,15760,15760,1561,68,3413,387,,0,,,,,195,340779,269421,2745,0,7955,27457,,,218497,41562,,0,3484786,23688,105608,284932,,,,0,3484786,23688
"2021-01-21","KY",3301,3034,58,267,15692,15692,1604,130,3402,395,,0,,,,,209,338034,267624,3713,0,7911,26487,,,215140,41469,,0,3461098,9898,105445,270001,,,,0,3461098,9898
"2021-01-20","KY",3243,2983,49,260,15562,15562,1678,121,3386,399,,0,,,,,205,334321,265333,3414,0,7862,26103,,,214119,41240,,0,3451200,10578,105270,263060,,,,0,3451200,10578
"2021-01-19","KY",3194,2941,27,253,15441,15441,1633,94,3375,442,,0,,,,,208,330907,263094,2239,0,7790,25108,,,212992,41009,,0,3440622,5112,105037,253019,,,,0,3440622,5112
"2021-01-18","KY",3167,2923,40,244,15347,15347,1587,101,3368,397,,0,,,,,208,328668,261527,1993,0,7755,24634,,,212352,40761,,0,3435510,34769,104916,248382,,,,0,3435510,34769
"2021-01-17","KY",3127,2884,34,243,15246,15246,1631,0,3344,408,,0,,,,,214,326675,259967,2350,0,7676,24415,,,209782,40541,,0,3400741,0,104683,246465,,,,0,3400741,0
"2021-01-16","KY",3093,2858,32,235,15246,15246,1631,144,3344,408,,0,,,,,214,324325,257994,3055,0,7676,24415,,,209782,40541,,0,3400741,8631,104683,246465,,,,0,3400741,8631
"2021-01-15","KY",3061,2829,19,232,15102,15102,1644,80,3320,392,,0,,,,,203,321270,255670,3925,0,7617,23884,,,208553,40100,,0,3392110,13548,104448,239362,,,,0,3392110,13548
"2021-01-14","KY",3042,2813,51,229,15022,15022,1661,130,3312,548,,0,,,,,196,317345,252694,4063,0,7573,23084,,,206925,39998,,0,3378562,11707,104306,226614,,,,0,3378562,11707
"2021-01-13","KY",2991,2767,47,224,14892,14892,1702,154,3278,403,,0,,,,,225,313282,249686,4553,0,7527,22727,,,205437,39723,,0,3366855,23494,104207,221181,,,,0,3366855,23494
"2021-01-12","KY",2944,2730,22,214,14738,14738,1733,117,3256,397,,0,,,,,205,308729,246392,3022,0,7459,21988,,,202895,39200,,0,3343361,7879,103953,212102,,,,0,3343361,7879
"2021-01-11","KY",2922,2709,21,213,14621,14621,1709,61,3234,381,,0,,,,,207,305707,244578,2082,0,7415,21565,,,201852,39020,,0,3335482,24683,103800,208876,,,,0,3335482,24683
