"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","MD",7955,7773,14,182,35651,35651,818,79,,215,3034546,2050,,169779,,,,387319,387319,709,0,,,28360,,472716,9703,,0,8097590,33128,,,198139,,3421865,2759,8097590,33128
"2021-03-06","MD",7941,7759,11,182,35572,35572,830,194,,230,3032496,7547,,169779,,,,386610,386610,932,0,,,28360,,471762,9703,,0,8064462,40384,,,198139,,3419106,8479,8064462,40384
"2021-03-05","MD",7930,7748,8,182,35378,35378,849,74,,229,3024949,6829,,169779,,,,385678,385678,913,0,,,28360,,470625,9701,,0,8024078,41728,,,198139,,3410627,7742,8024078,41728
"2021-03-04","MD",7922,7740,3,182,35304,35304,856,81,,216,3018120,5941,,169779,,,,384765,384765,809,0,,,28360,,469489,9691,,0,7982350,33723,,,198139,,3402885,6750,7982350,33723
"2021-03-03","MD",7919,7737,14,182,35223,35223,863,71,,228,3012179,5489,,169779,,,,383956,383956,786,0,,,28360,,468532,9685,,0,7948627,31296,,,198139,,3396135,6275,7948627,31296
"2021-03-02","MD",7905,7723,26,182,35152,35152,896,83,,232,3006690,2973,,168551,,,,383170,383170,468,0,,,27357,,467555,9677,,0,7917331,11040,,,195908,,3389860,3441,7917331,11040
"2021-03-01","MD",7879,7697,10,182,35069,35069,904,69,,235,3003717,4132,,168551,,,,382702,382702,603,0,,,27357,,466972,9669,,0,7906291,19263,,,195908,,3386419,4735,7906291,19263
"2021-02-28","MD",7869,7687,13,182,35000,35000,868,73,,240,2999585,6487,,168551,,,,382099,382099,827,0,,,27357,,466224,9667,,0,7887028,38783,,,195908,,3381684,7314,7887028,38783
"2021-02-27","MD",7856,7674,18,182,34927,34927,892,79,,222,2993098,6547,,168551,,,,381272,381272,836,0,,,27357,,465175,9659,,0,7848245,44150,,,195908,,3374370,7383,7848245,44150
"2021-02-26","MD",7838,7656,33,182,34848,34848,943,89,,245,2986551,7420,,168551,,,,380436,380436,970,0,,,27357,,464138,9643,,0,7804095,48121,,,195908,,3366987,8390,7804095,48121
"2021-02-25","MD",7805,7623,16,182,34759,34759,952,87,,243,2979131,6531,,168551,,,,379466,379466,976,0,,,27357,,463130,9635,,0,7755974,37184,,,195908,,3358597,7507,7755974,37184
"2021-02-24","MD",7789,7607,27,182,34672,34672,960,95,,249,2972600,4940,,168551,,,,378490,378490,862,0,,,27357,,461976,9626,,0,7718790,29249,,,195908,,3351090,5802,7718790,29249
"2021-02-23","MD",7762,7580,30,182,34577,34577,978,84,,258,2967660,2964,,167357,,,,377628,377628,662,0,,,26456,,460924,9606,,0,7689541,12535,,,193813,,3345288,3626,7689541,12535
"2021-02-22","MD",7732,7550,17,182,34493,34493,992,54,,276,2964696,3993,,167357,,,,376966,376966,611,0,,,26456,,460098,9606,,0,7677006,22188,,,193813,,3341662,4604,7677006,22188
"2021-02-21","MD",7715,7533,18,182,34439,34439,973,84,,284,2960703,4386,,167357,,,,376355,376355,618,0,,,26456,,457509,9606,,0,7654818,32164,,,193813,,3337058,5004,7654818,32164
"2021-02-20","MD",7697,7515,20,182,34355,34355,1049,90,,278,2956317,4882,,167357,,,,375737,375737,763,0,,,26456,,457509,9600,,0,7622654,25434,,,193813,,3332054,5645,7622654,25434
"2021-02-19","MD",7677,7495,16,182,34265,34265,1016,97,,272,2951435,6451,,167357,,,,374974,374974,1008,0,,,26456,,457509,9591,,0,7597220,42207,,,193813,,3326409,7459,7597220,42207
"2021-02-18","MD",7661,7479,31,182,34168,34168,1048,90,,279,2944984,6568,,167357,,,,373966,373966,986,0,,,26456,,456223,9587,,0,7555013,35950,,,193813,,3318950,7554,7555013,35950
"2021-02-17","MD",7630,7449,18,181,34078,34078,1096,98,,272,2938416,4835,,167357,,,,372980,372980,759,0,,,26456,,454985,9571,,0,7519063,23155,,,193813,,3311396,5594,7519063,23155
"2021-02-16","MD",7612,7430,32,182,33980,33980,1110,77,,293,2933581,2843,,166267,,,,372221,372221,516,0,,,25610,,453991,9571,,0,7495908,9967,,,191877,,3305802,3359,7495908,9967
"2021-02-15","MD",7580,7400,26,180,33903,33903,1113,95,,285,2930738,4336,,166267,,,,371705,371705,722,0,,,25610,,453329,9569,,0,7485941,19761,,,191877,,3302443,5058,7485941,19761
"2021-02-14","MD",7554,7374,18,180,33808,33808,1166,80,,293,2926402,5051,,166267,,,,370983,370983,847,0,,,25610,,452414,9569,,0,7466180,36438,,,191877,,3297385,5898,7466180,36438
"2021-02-13","MD",7536,7356,33,180,33728,33728,1192,99,,316,2921351,7608,,166267,,,,370136,370136,1159,0,,,25610,,451276,9565,,0,7429742,41128,,,191877,,3291487,8767,7429742,41128
"2021-02-12","MD",7503,7324,36,179,33629,33629,1225,121,,326,2913743,7812,,166267,,,,368977,368977,1112,0,,,25610,,449777,9559,,0,7388614,44606,,,191877,,3282720,8924,7388614,44606
"2021-02-11","MD",7467,7288,21,179,33508,33508,1272,110,,324,2905931,7395,,166267,,,,367865,367865,1199,0,,,25610,,448364,9554,,0,7344008,39191,,,191877,,3273796,8594,7344008,39191
"2021-02-10","MD",7446,7267,33,179,33398,33398,1282,110,,324,2898536,4880,,166267,,,,366666,366666,1137,0,,,25610,,446903,9526,,0,7304817,30366,,,191877,,3265202,6017,7304817,30366
"2021-02-09","MD",7413,7234,41,179,33288,33288,1377,101,,326,2893656,3417,,164849,,,,365529,365529,976,0,,,24579,,445481,9526,,0,7274451,14360,,,189428,,3259185,4393,7274451,14360
"2021-02-08","MD",7372,7193,23,179,33187,33187,1413,122,,318,2890239,5187,,164849,,,,364553,364553,903,0,,,24579,,444221,9526,,0,7260091,22844,,,189428,,3254792,6090,7260091,22844
"2021-02-07","MD",7349,7170,20,179,33065,33065,1402,202,,326,2885052,8174,,164849,,,,363650,363650,1566,0,,,24579,,443007,9525,,0,7237247,48609,,,189428,,3248702,9740,7237247,48609
"2021-02-06","MD",7329,7150,42,179,32863,32863,1419,176,,337,2876878,6751,,164849,,,,362084,362084,1500,0,,,24579,,439220,9514,,0,7188638,44020,,,189428,,3238962,8251,7188638,44020
"2021-02-05","MD",7287,7109,36,178,32687,32687,1444,156,,341,2870127,7637,,164849,,,,360584,360584,1547,0,,,24579,,439220,9514,,0,7144618,42260,,,189428,,3230711,9184,7144618,42260
"2021-02-04","MD",7251,7074,31,177,32531,32531,1426,125,,340,2862490,8652,,164849,,,,359037,359037,1554,0,,,24579,,437155,9511,,0,7102358,35487,,,189428,,3221527,10206,7102358,35487
"2021-02-03","MD",7220,7043,32,177,32406,32406,1485,115,,361,2853838,2148,,164849,,,,357483,357483,942,0,,,24579,,435241,9511,,0,7066871,14607,,,189428,,3211321,3090,7066871,14607
"2021-02-02","MD",7188,7012,34,176,32291,32291,1467,110,,366,2851690,3127,,163059,,,,356541,356541,905,0,,,23333,,434121,9502,,0,7052264,13702,,,186392,,3208231,4032,7052264,13702
"2021-02-01","MD",7154,6978,27,176,32181,32181,1437,126,,371,2848563,7449,,163059,,,,355636,355636,1163,0,,,23333,,433006,9501,,0,7038562,25408,,,186392,,3204199,8612,7038562,25408
"2021-01-31","MD",7127,6951,20,176,32055,32055,1471,167,,364,2841114,9301,,163059,,,,354473,354473,1747,0,,,23333,,429336,9499,,0,7013154,46230,,,186392,,3195587,11048,7013154,46230
"2021-01-30","MD",7107,6931,31,176,31888,31888,1560,129,,380,2831813,10634,,163059,,,,352726,352726,2097,0,,,23333,,429336,9491,,0,6966924,48616,,,186392,,3184539,12731,6966924,48616
"2021-01-29","MD",7076,6900,39,176,31759,31759,1616,145,,367,2821179,10653,,163059,,,,350629,350629,1880,0,,,23333,,426842,9482,,0,6918308,52783,,,186392,,3171808,12533,6918308,52783
"2021-01-28","MD",7037,6861,41,176,31614,31614,1636,146,,376,2810526,8555,,163059,,,,348749,348749,2190,0,,,23333,,424593,9482,,0,6865525,46476,,,186392,,3159275,10745,6865525,46476
"2021-01-27","MD",6996,6821,33,175,31468,31468,1647,138,,374,2801971,8555,,163059,,,,346559,346559,1939,0,,,23333,,421831,9479,,0,6819049,34887,,,186392,,3148530,10494,6819049,34887
"2021-01-26","MD",6963,6788,63,175,31330,31330,1642,142,,367,2793416,6332,,161002,,,,344620,344620,1482,0,,,22101,,419497,9477,,0,6784162,25926,,,183103,,3138036,7814,6784162,25926
"2021-01-25","MD",6900,6726,35,174,31188,31188,1669,154,,395,2787084,7679,,161002,,,,343138,343138,1686,0,,,22101,,417738,9476,,0,6758236,34734,,,183103,,3130222,9365,6758236,34734
"2021-01-24","MD",6865,6690,28,175,31034,31034,1668,168,,392,2779405,7679,,161002,,,,341452,341452,2145,0,,,22101,,415608,9474,,0,6723502,45247,,,183103,,3120857,9824,6723502,45247
"2021-01-23","MD",6837,6662,45,175,30866,30866,1717,169,,405,2771726,11008,,161002,,,,339307,339307,2392,0,,,22101,,413118,9471,,0,6678255,47691,,,183103,,3111033,13400,6678255,47691
"2021-01-22","MD",6792,6617,57,175,30697,30697,1768,199,,424,2760718,11091,,161002,,,,336915,336915,2396,0,,,22101,,410142,9469,,0,6630564,51989,,,183103,,3097633,13487,6630564,51989
"2021-01-21","MD",6735,6560,46,175,30498,30498,1812,171,,424,2749627,9466,,161002,,,,334519,334519,2166,0,,,22101,,407168,9459,,0,6578575,37523,,,183103,,3084146,11632,6578575,37523
"2021-01-20","MD",6689,6514,39,175,30327,30327,1858,170,,420,2740161,8240,,161002,,,,332353,332353,2167,0,,,22101,,404342,9457,,0,6541052,30896,,,183103,,3072514,10407,6541052,30896
"2021-01-19","MD",6650,6476,54,174,30157,30157,1875,315,,411,2731921,7430,,158859,,,,330186,330186,1972,0,,,20915,,401702,9456,,0,6510156,29370,,,179774,,3062107,9402,6510156,29370
"2021-01-18","MD",6596,6423,29,173,29842,29842,1850,211,,421,2724491,8027,,158859,,,,328214,328214,1769,0,,,20915,,399284,9455,,0,6480786,25738,,,179774,,3052705,9796,6480786,25738
"2021-01-17","MD",6567,6394,26,173,29631,29631,1823,219,,408,2716464,11257,,158859,,,,326445,326445,2414,0,,,20915,,393883,9454,,0,6455048,46725,,,179774,,3042909,13671,6455048,46725
"2021-01-16","MD",6541,6369,47,172,29412,29412,1821,127,,412,2705207,13534,,158859,,,,324031,324031,3292,0,,,20915,,393883,9451,,0,6408323,55848,,,179774,,3029238,16826,6408323,55848
"2021-01-15","MD",6494,6322,45,172,29285,29285,1848,162,,421,2691673,12328,,158859,,,,320739,320739,2924,0,,,20915,,389956,9444,,0,6352475,54297,,,179774,,3012412,15252,6352475,54297
"2021-01-14","MD",6449,6277,45,172,29123,29123,1843,137,,425,2679345,11783,,158859,,,,317815,317815,2948,0,,,20915,,386395,9443,,0,6298178,43825,,,179774,,2997160,14731,6298178,43825
"2021-01-13","MD",6404,6233,37,171,28986,28986,1929,126,,454,2667562,8820,,158859,,,,314867,314867,2516,0,,,20915,,382784,9439,,0,6254353,34334,,,179774,,2982429,11336,6254353,34334
"2021-01-12","MD",6367,6196,66,171,28860,28860,1952,129,,456,2658742,9164,,154692,,,,312351,312351,2665,0,,,19059,,379748,9434,,0,6220019,31254,,,173751,,2971093,11829,6220019,31254
"2021-01-11","MD",6301,6129,29,172,28731,28731,1957,208,,447,2649578,13513,,154692,,,,309686,309686,3012,0,,,19059,,376250,9431,,0,6188765,43520,,,173751,,2959264,16525,6188765,43520
"2021-01-10","MD",6272,6100,26,172,28523,28523,1950,227,,485,2636065,14820,,154692,,,,306674,306674,3310,0,,,19059,,372717,9427,,0,6145245,60177,,,173751,,2942739,18130,6145245,60177
"2021-01-09","MD",6246,6075,30,171,28296,28296,1877,228,,449,2621245,12654,,154692,,,,303364,303364,3758,0,,,19059,,368626,9427,,0,6085068,55586,,,173751,,2924609,16412,6085068,55586
"2021-01-08","MD",6216,6047,43,169,28068,28068,1885,168,,447,2608591,12977,,154692,,,,299606,299606,3732,0,,,19059,,359707,9419,,0,6029482,57050,,,173751,,2908197,16709,6029482,57050
"2021-01-07","MD",6173,6004,41,169,27900,27900,1834,189,,427,2595614,9368,,154692,,,,295874,295874,2970,0,,,19059,,359707,9404,,0,5972432,39652,,,173751,,2891488,12338,5972432,39652
"2021-01-06","MD",6132,5960,50,172,27711,27711,1862,169,,444,2586246,10904,,154692,,,,292904,292904,3146,0,,,19059,,356165,9391,,0,5932780,38281,,,173751,,2879150,14050,5932780,38281
"2021-01-05","MD",6082,5913,55,169,27542,27542,1771,175,,410,2575342,5670,,154692,,,,289758,289758,1956,0,,,19059,,352155,9388,,0,5894499,24882,,,173751,,2865100,7626,5894499,24882
"2021-01-04","MD",6027,5859,33,168,27367,27367,1751,171,,418,2569672,11291,,154692,,,,287802,287802,2483,0,,,19059,,349733,9383,,0,5869617,35491,,,173751,,2857474,13774,5869617,35491
"2021-01-03","MD",5994,5826,27,168,27196,27196,1709,145,,412,2558381,7841,,154692,,,,285319,285319,2148,0,,,19059,,346444,9378,,0,5834126,26460,,,173751,,2843700,9989,5834126,26460
"2021-01-02","MD",5967,5799,25,168,27051,27051,1692,232,,415,2550540,12398,,154692,,,,283171,283171,2952,0,,,19059,,343848,9374,,0,5807666,46132,,,173751,,2833711,15350,5807666,46132
"2021-01-01","MD",5942,5774,47,168,26819,26819,1734,183,,388,2538142,12336,,154692,,,,280219,280219,3557,0,,,19059,,340048,9358,,0,5761534,53504,,,173751,,2818361,15893,5761534,53504
"2020-12-31","MD",5895,5727,47,168,26636,26636,1773,189,,399,2525806,8950,,154692,,,,276662,276662,2973,0,,,19059,,335400,9355,,0,5708030,35350,,,173751,,2802468,11923,5708030,35350
