"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","AR",5319,4308,22,1011,14926,14926,335,11,,141,2480716,3267,,,2480716,1533,65,324818,255726,165,0,,,,81803,,315517,,0,2736442,3380,,,,481311,,0,2736442,3380
"2021-03-06","AR",5297,4302,14,995,14915,14915,345,12,,148,2477449,4711,,,2477449,1533,75,324653,255613,327,0,,,,81756,,315181,,0,2733062,4959,,,,479963,,0,2733062,4959
"2021-03-05","AR",5283,4291,10,992,14903,14903,359,27,,153,2472738,8452,,,2472738,1530,86,324326,255365,570,0,,,,81647,,314732,,0,2728103,8874,,,,479119,,0,2728103,8874
"2021-03-04","AR",5273,4283,12,990,14876,14876,397,50,,165,2464286,8977,,,2464286,1525,91,323756,254943,403,0,,,,81463,,314207,,0,2719229,9283,,,,474331,,0,2719229,9283
"2021-03-03","AR",5261,4272,7,989,14826,14826,397,31,,165,2455309,7267,,,2455309,1521,91,323353,254637,404,0,,,,81353,,313799,,0,2709946,7551,,,,469256,,0,2709946,7551
"2021-03-02","AR",5254,4265,4,989,14795,14795,416,32,,160,2448042,3673,,,2448042,1519,80,322949,254353,440,0,,,,81207,,313426,,0,2702395,3898,,,,467054,,0,2702395,3898
"2021-03-01","AR",5250,4257,7,993,14763,14763,441,0,,173,2444369,2512,,,2444369,1520,84,322509,254128,94,0,,,,80980,,313002,,0,2698497,2610,,,,464239,,0,2698497,2610
"2021-02-28","AR",5243,4251,-174,992,14763,14763,455,0,,183,2441857,51991,,,2441857,1520,85,322415,254030,3220,0,,,,80979,,312758,,0,2695887,53995,,,,462977,,0,2695887,53995
"2021-02-27","AR",5417,4357,10,1060,14763,14763,475,16,,172,2389866,7238,,,2389866,1520,97,319195,252026,557,0,,,,78818,,309268,,0,2641892,7553,,,,445973,,0,2641892,7553
"2021-02-26","AR",5407,4348,10,1059,14747,14747,504,33,,184,2382628,6194,,,2382628,1518,98,318638,251711,516,0,,,,78546,,308725,,0,2634339,6606,,,,444073,,0,2634339,6606
"2021-02-25","AR",5397,4339,10,1058,14714,14714,522,65,,204,2376434,8483,,,2376434,1516,108,318122,251299,726,0,,,,78391,,307978,,0,2627733,9057,,,,441671,,0,2627733,9057
"2021-02-24","AR",5387,4330,10,1057,14649,14649,545,32,,204,2367951,8380,,,2367951,1509,99,317396,250725,803,0,,,,78202,,307306,,0,2618676,8839,,,,439073,,0,2618676,8839
"2021-02-23","AR",5377,4321,14,1056,14617,14617,545,47,,204,2359571,4360,,,2359571,1505,99,316593,250266,834,0,,,,77812,,306382,,0,2609837,4779,,,,436309,,0,2609837,4779
"2021-02-22","AR",5363,4311,6,1052,14570,14570,588,30,,225,2355211,2239,,,2355211,1503,109,315759,249847,245,0,,,,77370,,305470,,0,2605058,2434,,,,429300,,0,2605058,2434
"2021-02-21","AR",5357,4306,9,1051,14540,14540,577,14,,219,2352972,2021,,,2352972,1500,114,315514,249652,284,0,,,,77315,,304460,,0,2602624,2181,,,,427946,,0,2602624,2181
"2021-02-20","AR",5348,4298,12,1050,14526,14526,605,26,,223,2350951,2744,,,2350951,1500,103,315230,249492,517,0,,,,77180,,303777,,0,2600443,3060,,,,426611,,0,2600443,3060
"2021-02-19","AR",5336,4287,13,1049,14500,14500,630,31,,237,2348207,2199,,,2348207,1495,108,314713,249176,268,0,,,,76961,,302872,,0,2597383,2379,,,,423896,,0,2597383,2379
"2021-02-18","AR",5323,4276,10,1047,14469,14469,625,77,,241,2346008,1432,,,2346008,1494,107,314445,248996,253,0,,,,76855,,301772,,0,2595004,1573,,,,421289,,0,2595004,1573
"2021-02-17","AR",5313,4268,26,1045,14392,14392,638,0,,250,2344576,4013,,,2344576,1480,110,314192,248855,667,0,,,,76727,,300613,,0,2593431,4423,,,,419081,,0,2593431,4423
"2021-02-16","AR",5287,4233,12,1054,14392,14392,638,37,,250,2340563,1608,,,2340563,1480,110,313525,248445,177,0,,,,76422,,299107,,0,2589008,1702,,,,414291,,0,2589008,1702
"2021-02-15","AR",5275,4222,10,1053,14355,14355,642,23,,244,2338955,2537,,,2338955,1475,111,313348,248351,320,0,,,,76323,,297552,,0,2587306,2808,,,,410679,,0,2587306,2808
"2021-02-14","AR",5265,4212,13,1053,14332,14332,669,34,,254,2336418,5553,,,2336418,1474,109,313028,248080,466,0,,,,76255,,296050,,0,2584498,5986,,,,409453,,0,2584498,5986
"2021-02-13","AR",5252,4201,40,1051,14298,14298,690,20,,256,2330865,7949,,,2330865,1474,113,312562,247647,954,0,,,,76184,,295061,,0,2578512,8568,,,,408314,,0,2578512,8568
"2021-02-12","AR",5212,4179,13,1033,14278,14278,712,23,,258,2322916,6230,,,2322916,1473,123,311608,247028,565,0,,,,75810,,293796,,0,2569944,6669,,,,405490,,0,2569944,6669
"2021-02-11","AR",5199,4165,25,1034,14255,14255,712,44,,256,2316686,10297,,,2316686,1471,117,311043,246589,1103,0,,,,75633,,292298,,0,2563275,11021,,,,402977,,0,2563275,11021
"2021-02-10","AR",5174,4144,26,1030,14211,14211,735,37,,283,2306389,9188,,,2306389,1469,138,309940,245865,1092,0,,,,75183,,290548,,0,2552254,9820,,,,400253,,0,2552254,9820
"2021-02-09","AR",5148,4119,42,1029,14174,14174,775,75,,276,2297201,6459,,,2297201,1464,137,308848,245233,1475,0,,,,74670,,288774,,0,2542434,7279,,,,396361,,0,2542434,7279
"2021-02-08","AR",5106,4081,30,1025,14099,14099,777,33,,274,2290742,5291,,,2290742,1458,142,307373,244413,637,0,,,,73931,,286917,,0,2535155,5830,,,,391322,,0,2535155,5830
"2021-02-07","AR",5076,4054,15,1022,14066,14066,781,17,,270,2285451,8180,,,2285451,1458,126,306736,243874,672,0,,,,73756,,285306,,0,2529325,8840,,,,389367,,0,2529325,8840
"2021-02-06","AR",5061,4043,11,1018,14049,14049,750,147,,263,2277271,11290,,,2277271,1458,124,306064,243214,1341,0,,,,73688,,284162,,0,2520485,12253,,,,388441,,0,2520485,12253
"2021-02-05","AR",5050,4032,41,1018,13902,13902,808,0,,289,2265981,10427,,,2265981,1449,144,304723,242251,1824,0,,,,73205,,282699,,0,2508232,11719,,,,385223,,0,2508232,11719
"2021-02-04","AR",5009,4013,24,996,13902,13902,815,89,,308,2255554,14176,,,2255554,1449,145,302899,240959,2469,0,,,,72563,,280868,,0,2496513,16070,,,,380737,,0,2496513,16070
