"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","ME",706,683,2,23,1570,1570,67,4,,16,,0,14232,,,,8,45794,35846,159,0,869,10749,,,41510,12840,,0,1660180,7490,15113,213426,,,,0,1660180,7490
"2021-03-06","ME",704,681,0,23,1566,1566,74,6,,20,,0,14232,,,,9,45635,35759,183,0,869,10646,,,41390,12838,,0,1652690,8103,15113,210929,,,,0,1652690,8103
"2021-03-05","ME",704,681,-1,23,1560,1560,74,11,,27,,0,14232,,,,10,45452,35636,225,0,869,10587,,,41262,12833,,0,1644587,11279,15113,209745,,,,0,1644587,11279
"2021-03-04","ME",705,682,0,23,1549,1549,69,4,,23,,0,14201,,,,8,45227,35507,136,0,861,10511,,,41114,12827,,0,1633308,11093,15074,208014,,,,0,1633308,11093
"2021-03-03","ME",705,682,2,23,1545,1545,67,9,,24,,0,14186,,,,8,45091,35411,147,0,855,10420,,,40984,12820,,0,1622215,13065,15053,205648,,,,0,1622215,13065
"2021-03-02","ME",703,680,0,23,1536,1536,69,7,,25,,0,14170,,,,8,44944,35311,182,0,844,10379,,,40852,12811,,0,1609150,8707,15026,204110,,,,0,1609150,8707
"2021-03-01","ME",703,680,0,23,1529,1529,62,2,,20,,0,14157,,,,8,44762,35230,128,0,845,10272,,,40784,12805,,0,1600443,3345,15014,200605,,,,0,1600443,3345
"2021-02-28","ME",703,681,1,22,1527,1527,72,2,,24,,0,14120,,,,8,44634,35158,142,0,815,10209,,,40699,12800,,0,1597098,8594,14947,199400,,,,0,1597098,8594
"2021-02-27","ME",702,680,1,22,1525,1525,74,6,,24,,0,14120,,,,8,44492,35058,197,0,815,10146,,,40576,12798,,0,1588504,8529,14947,197763,,,,0,1588504,8529
"2021-02-26","ME",701,679,0,22,1519,1519,68,-2,,23,,0,14120,,,,9,44295,34952,178,0,815,10051,,,40447,12794,,0,1579975,12547,14947,195529,,,,0,1579975,12547
"2021-02-25","ME",701,679,24,22,1521,1521,67,6,,22,,0,14100,,,,8,44117,34820,217,0,806,10001,,,40281,12786,,0,1567428,11336,14918,193912,,,,0,1567428,11336
"2021-02-24","ME",677,658,17,19,1515,1515,74,4,,25,,0,14088,,,,7,43900,34723,164,0,805,9867,,,40133,12779,,0,1556092,12602,14905,189401,,,,0,1556092,12602
"2021-02-23","ME",660,645,2,15,1511,1511,67,3,,25,,0,14076,,,,7,43736,34634,142,0,796,9796,,,40025,12772,,0,1543490,5227,14884,187167,,,,0,1543490,5227
"2021-02-22","ME",658,643,0,15,1508,1508,72,2,,22,,0,14062,,,,6,43594,34559,97,0,794,9733,,,39945,12766,,0,1538263,3825,14868,185172,,,,0,1538263,3825
"2021-02-21","ME",658,643,0,15,1506,1506,75,1,,24,,0,14011,,,,6,43497,34502,130,0,783,9685,,,39876,12761,,0,1534438,7684,14806,183722,,,,0,1534438,7684
"2021-02-20","ME",658,643,2,15,1505,1505,75,2,,24,,0,14011,,,,6,43367,34431,143,0,783,9634,,,39793,12759,,0,1526754,10126,14806,182239,,,,0,1526754,10126
"2021-02-19","ME",656,641,1,15,1503,1503,87,8,,29,,0,14011,,,,7,43224,34333,134,0,783,9578,,,39671,12755,,0,1516628,10983,14806,180442,,,,0,1516628,10983
"2021-02-18","ME",655,641,1,14,1495,1495,89,5,,27,,0,14011,,,,9,43090,34239,218,0,783,9519,,,39556,12728,,0,1505645,7331,14806,178668,,,,0,1505645,7331
"2021-02-17","ME",654,640,3,14,1490,1490,91,3,,25,,0,14004,,,,9,42872,34120,104,0,781,9455,,,39473,12693,,0,1498314,10934,14797,176916,,,,0,1498314,10934
"2021-02-16","ME",651,638,2,13,1487,1487,92,3,,24,,0,13938,,,,11,42768,34054,91,0,762,9374,,,39382,12663,,0,1487380,4553,14712,174557,,,,0,1487380,4553
"2021-02-15","ME",649,636,0,13,1484,1484,94,0,,25,,0,13938,,,,10,42677,34003,148,0,762,9343,,,39311,12656,,0,1482827,4330,14712,173565,,,,0,1482827,4330
"2021-02-14","ME",649,636,2,13,1484,1484,101,8,,28,,0,13938,,,,10,42529,33935,110,0,762,9243,,,39224,12645,,0,1478497,9627,14712,171004,,,,0,1478497,9627
"2021-02-13","ME",647,634,4,13,1476,1476,100,7,,27,,0,13938,,,,9,42419,33823,160,0,762,9243,,,39087,12641,,0,1468870,7598,14712,170971,,,,0,1468870,7598
"2021-02-12","ME",643,630,2,13,1469,1469,102,5,,24,,0,13938,,,,9,42259,33713,201,0,762,9181,,,38956,12619,,0,1461272,10089,14712,169187,,,,0,1461272,10089
"2021-02-11","ME",641,628,0,13,1464,1464,100,6,,22,,0,13914,,,,11,42058,33576,175,0,754,9116,,,38809,12588,,0,1451183,10640,14680,167239,,,,0,1451183,10640
"2021-02-10","ME",641,628,2,13,1458,1458,112,8,,23,,0,13887,,,,13,41883,33469,253,0,749,9044,,,38666,12582,,0,1440543,9086,14648,165452,,,,0,1440543,9086
"2021-02-09","ME",639,626,3,13,1450,1450,117,5,,24,,0,13865,,,,13,41630,33301,211,0,745,8982,,,38513,12568,,0,1431457,2999,14622,163885,,,,0,1431457,2999
"2021-02-08","ME",636,623,1,13,1445,1445,123,3,,32,,0,13850,,,,13,41419,33176,201,0,739,8895,,,38421,12535,,0,1428458,5867,14601,162226,,,,0,1428458,5867
"2021-02-07","ME",635,622,1,13,1442,1442,123,6,,35,,0,13798,,,,17,41218,33022,154,0,729,8822,,,38292,12526,,0,1422591,9284,14539,160879,,,,0,1422591,9284
