"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","CT",7704,6327,0,1377,,,428,0,,,,0,,,6188566,,,285330,265709,0,0,,22245,,,323284,,,0,6520366,0,,396680,,,,0,6520366,0
"2021-03-06","CT",7704,6327,0,1377,,,428,0,,,,0,,,6188566,,,285330,265709,0,0,,22245,,,323284,,,0,6520366,0,,396680,,,,0,6520366,0
"2021-03-05","CT",7704,6327,11,1377,,,428,0,,,,0,,,6188566,,,285330,265709,830,0,,22245,,,323284,,,0,6520366,41868,,396680,,,,0,6520366,41868
"2021-03-04","CT",7693,6320,15,1373,,,433,0,,,,0,,,6147613,,,284500,264992,878,0,,22088,,,322440,,,0,6478498,42863,,393486,,,,0,6478498,42863
"2021-03-03","CT",7678,6306,20,1372,,,451,0,,,,0,,,6105720,,,283622,264198,494,0,,21962,,,321537,,,0,6435635,17168,,389220,,,,0,6435635,17168
"2021-03-02","CT",7658,6287,7,1371,,,413,0,,,,0,,,6089025,,,283128,263876,502,0,,21744,,,321160,,,0,6418467,15041,,384222,,,,0,6418467,15041
"2021-03-01","CT",7651,6280,29,1371,,,417,0,,,,0,,,6074561,,,282626,263448,2680,0,,21643,,,320670,,,0,6403426,104149,,381930,,,,0,6403426,104149
"2021-02-28","CT",7622,6254,0,1368,,,451,0,,,,0,,,5973606,,,279946,261052,0,0,,21235,,,317614,,,0,6299277,0,,371931,,,,0,6299277,0
"2021-02-27","CT",7622,6254,0,1368,,,451,0,,,,0,,,5973606,,,279946,261052,0,0,,21235,,,317614,,,0,6299277,0,,371931,,,,0,6299277,0
"2021-02-26","CT",7622,6254,8,1368,,,451,0,,,,0,,,5973606,,,279946,261052,787,0,,21235,,,317614,,,0,6299277,32146,,371931,,,,0,6299277,32146
