"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","WY",682,,0,,1391,1391,21,0,,,182264,0,,,602513,,,54764,46397,0,0,,,,,38993,53550,,0,649293,0,,,,,228661,0,649293,0
"2021-03-06","WY",682,,0,,1391,1391,21,0,,,182264,0,,,602513,,,54764,46397,0,0,,,,,38993,53550,,0,649293,0,,,,,228661,0,649293,0
"2021-03-05","WY",682,,0,,1391,1391,21,2,,,182264,307,,,602513,,,54764,46397,79,0,,,,,38993,53550,,0,649293,3114,,,,,228661,376,649293,3114
"2021-03-04","WY",682,,0,,1389,1389,23,1,,,181957,276,,,599452,,,54685,46328,69,0,,,,,38946,53481,,0,646179,2703,,,,,228285,336,646179,2703
"2021-03-03","WY",682,,0,,1388,1388,24,3,,,181681,278,,,596799,,,54616,46268,89,0,,,,,38905,53375,,0,643476,2096,,,,,227949,356,643476,2096
"2021-03-02","WY",682,,11,,1385,1385,24,1,,,181403,207,,,594768,,,54527,46190,56,0,,,,,38847,53339,,0,641380,786,,,,,227593,250,641380,786
"2021-03-01","WY",671,,0,,1384,1384,28,2,,,181196,370,,,594005,,,54471,46147,77,0,,,,,38827,53248,,0,640594,3878,,,,,227343,473,640594,3878
"2021-02-28","WY",671,,0,,1382,1382,25,1,,,180826,0,,,590006,,,54394,46076,44,0,,,,,38734,53132,,0,636716,0,,,,,226870,0,636716,0
"2021-02-27","WY",671,,0,,1381,1381,25,0,,,180826,0,,,590006,,,54350,46044,0,0,,,,,38734,52998,,0,636716,0,,,,,226870,0,636716,0
"2021-02-26","WY",671,,0,,1381,1381,25,4,,,180826,358,,,590006,,,54350,46044,148,0,,,,,38734,52998,,0,636716,3090,,,,,226870,477,636716,3090
"2021-02-25","WY",671,,0,,1377,1377,20,3,,,180468,240,,,586971,,,54202,45925,214,0,,,,,38686,52879,,0,633626,3788,,,,,226393,364,633626,3788
"2021-02-24","WY",671,,0,,1374,1374,25,1,,,180228,797,,,583283,,,53988,45801,44,0,,,,,38597,52679,,0,629838,4802,,,,,226029,852,629838,4802
"2021-02-23","WY",671,,9,,1373,1373,21,1,,,179431,0,,,581297,,,53944,45780,44,0,,,,,38552,52668,,0,625036,0,,,,,225177,0,625036,0
"2021-02-22","WY",662,,0,,1372,1372,21,3,,,179431,783,,,578588,,,53900,45746,105,0,,,,,38508,52567,,0,625036,4648,,,,,225177,946,625036,4648
"2021-02-21","WY",662,,0,,1369,1369,31,2,,,178648,0,,,574121,,,53795,45653,112,0,,,,,38351,52431,,0,620388,0,,,,,224231,0,620388,0
"2021-02-20","WY",662,,0,,1367,1367,31,0,,,178648,0,,,574121,,,53683,45583,0,0,,,,,38351,52259,,0,620388,0,,,,,224231,0,620388,0
"2021-02-19","WY",662,,0,,1367,1367,31,3,,,178648,259,,,574121,,,53683,45583,152,0,,,,,38351,52259,,0,620388,2920,,,,,224231,371,620388,2920
"2021-02-18","WY",662,,0,,1364,1364,31,1,,,178389,347,,,571305,,,53531,45471,81,0,,,,,38266,52149,,0,617468,2131,,,,,223860,380,617468,2131
"2021-02-17","WY",662,,0,,1363,1363,32,2,,,178042,227,,,569232,,,53450,45438,99,0,,,,,38213,52039,,0,615337,981,,,,,223480,278,615337,981
"2021-02-16","WY",662,,15,,1361,1361,34,5,,,177815,2768,,,568297,,,53351,45387,215,0,,,,,38169,52000,,0,614356,9778,,,,,223202,2944,614356,9778
"2021-02-15","WY",647,,0,,1356,1356,44,0,,,175047,0,,,559222,,,53136,45225,0,0,,,,,37735,51716,,0,604578,0,,,,,220258,0,604578,0
"2021-02-14","WY",647,,0,,1356,1356,44,45,,,175047,0,,,559222,,,53136,45225,50,0,,,,,37735,51716,,0,604578,0,,,,,220258,0,604578,0
