"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"NM",20210307,1688,30459,2360,32321,4912,288,,87747,72028,87747,27147,186922,1064,27,49,1471,2237,100,1471,,,,1097,3808,3966,118,141,4885,6886,1481,4885,,24,177,2460,13252,,,,,,,,,,,,
"NM",20210303,1672,30341,2338,32026,4877,285,,87200,71539,87200,27159,185898,1064,27,49,1471,2237,45,1471,,,,1097,3753,3966,118,141,4885,6886,1419,4885,,24,177,2460,13190,,,,,,,,,,,,
"NM",20210228,1654,30265,2322,31742,4892,285,,86227,71160,86227,27745,185132,1038,26,49,1426,2188,102,1426,,,,1075,3716,4128,114,137,4529,6907,1672,4529,,23,172,2333,13108,,,,,,,,,,,,
"NM",20210224,1597,29998,2261,30688,5010,273,,81956,69827,81956,31998,183781,1038,26,49,1426,2188,44,1426,,,,1075,3658,4128,114,137,4529,6907,1588,4529,,23,172,2333,13024,,,,,,,,,,,,
"NM",20210221,1586,29890,2242,30308,5011,271,,80933,69308,80933,32548,182789,1014,26,48,1385,2130,109,1385,,,,1042,3624,3846,112,135,4598,6615,1703,4598,,22,179,2321,12916,,,,,,,,,,,,
"NM",20210217,1559,29647,2230,30010,,,,80402,63446,80402,37484,181332,1014,26,48,1385,2130,47,1385,,,,1042,3562,3846,112,135,4598,6615,1577,4598,,22,179,2321,12790,,,,,,,,,,,,
"NM",20210214,1552,29505,2202,29776,,,,79992,63035,79992,37544,180571,988,26,47,1329,2060,140,1329,,,,999,3529,3693,106,128,4321,6311,2047,4321,,21,181,2182,12679,,,,,,,,,,,,
"NM",20210210,1519,29321,2181,29267,,,,79329,62288,79329,37173,178790,988,26,47,1329,2060,72,1329,,,,999,3461,3693,106,128,4321,6311,1925,4321,,21,181,2182,12557,,,,,,,,,,,,
"NM",20210207,1509,29172,2166,28977,,,,78728,61824,78728,37004,177556,952,26,45,1277,1987,135,1277,,,,964,3399,3693,106,128,4321,6311,1776,4321,,21,181,2182,12408,,,,,,,,,,,,
"NM",20210203,1493,28947,2142,28561,,,,77989,61143,77989,36520,175652,952,26,45,1277,1987,74,1277,,,,964,3338,3693,106,128,4321,6311,1615,4321,,21,181,2182,12247,,,,,,,,,,,,
