"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","ID",1879,1652,3,227,7184,7184,150,5,1245,33,505964,535,,,,,,172931,139874,104,0,,,,,,96017,,0,645838,396,,123809,,,645838,396,1103725,877
"2021-03-06","ID",1876,1649,0,227,7179,7179,150,15,1245,33,505429,504,,,,,,172827,140013,240,0,,,,,,95808,,0,645442,646,,123809,,,645442,646,1102848,2572
"2021-03-05","ID",1876,1649,0,227,7164,7164,139,20,1242,32,504925,1234,,,,,,172587,139871,299,0,,,,,,95524,,0,644796,1438,,123809,,,644796,1438,1100276,3452
"2021-03-04","ID",1876,1649,5,227,7144,7144,139,13,1241,32,503691,1096,,,,,,172288,139667,452,0,,,,,,95222,,0,643358,1441,,123809,,,643358,1441,1096824,3953
"2021-03-03","ID",1871,1645,4,226,7131,7131,121,20,1239,32,502595,1239,,,,,,171836,139322,374,0,,,,,,94936,,0,641917,1505,,123809,,,641917,1505,1092871,3903
"2021-03-02","ID",1867,1641,7,226,7111,7111,121,35,1234,32,501356,1260,,,,,,171462,139056,322,0,,,,,,94707,,0,640412,1493,,123809,,,640412,1493,1088968,5584
"2021-03-01","ID",1860,1634,0,226,7076,7076,162,0,1231,35,500096,0,,,,,,171140,138823,0,0,,,,,,94230,,0,638919,0,,123809,,,638919,0,1083384,0
"2021-02-28","ID",1860,1634,1,226,7076,7076,162,11,1231,35,500096,865,,,,,,171140,138823,233,0,,,,,,94230,,0,638919,1036,,123809,,,638919,1036,1083384,2676
"2021-02-27","ID",1859,1633,9,226,7065,7065,162,8,1229,35,499231,1131,,,,,,170907,138652,312,0,,,,,,93975,,0,637883,1350,,123809,,,637883,1350,1080708,5452
"2021-02-26","ID",1850,1628,10,222,7057,7057,143,13,1228,38,498100,1037,,,,,,170595,138433,306,0,,,,,,93679,,0,636533,1219,,123809,,,636533,1219,1075256,4729
"2021-02-25","ID",1840,1620,0,220,7044,7044,143,11,1229,38,497063,1212,,,,,,170289,138251,423,0,,,,,,93252,,0,635314,1456,,123809,,,635314,1456,1070527,4432
"2021-02-24","ID",1840,1620,14,220,7033,7033,110,26,1227,25,495851,1078,,,,,,169866,138007,282,0,,,,,,92859,,0,633858,1297,,123809,,,633858,1297,1066095,3465
"2021-02-23","ID",1826,1607,0,219,7007,7007,110,24,1224,25,494773,1479,,,,,,169584,137788,434,0,,,,,,92573,,0,632561,1837,,123809,,,632561,1837,1062630,2788
"2021-02-22","ID",1826,1607,0,219,6983,6983,142,0,1220,37,493294,0,,,,,,169150,137430,0,0,,,,,,91926,,0,630724,0,,123809,,,630724,0,1059842,0
"2021-02-21","ID",1826,1607,0,219,6983,6983,142,10,1220,37,493294,926,,,,,,169150,137430,197,0,,,,,,91926,,0,630724,1077,,123809,,,630724,1077,1059842,3103
"2021-02-20","ID",1826,1607,0,219,6973,6973,142,9,1219,37,492368,1105,,,,,,168953,137279,314,0,,,,,,91637,,0,629647,1380,,123809,,,629647,1380,1056739,4669
"2021-02-19","ID",1826,1607,9,219,6964,6964,164,17,1218,37,491263,1397,,,,,,168639,137004,286,0,,,,,,91241,,0,628267,1591,,123809,,,628267,1591,1052070,4190
"2021-02-18","ID",1817,1600,11,217,6947,6947,164,14,1214,37,489866,1060,,,,,,168353,136810,408,0,,,,,,90706,,0,626676,1357,,78973,,,626676,1357,1047880,3956
"2021-02-17","ID",1806,1589,3,217,6933,6933,177,43,1206,38,488806,2602,,,,,,167945,136513,462,0,,,,,,90300,,0,625319,2966,,78973,,,625319,2966,1043924,8805
"2021-02-16","ID",1803,1587,0,216,6890,6890,180,0,1206,45,486204,0,,,,,,167483,136149,0,0,,,,,,89410,,0,622353,0,,78973,,,622353,0,1035119,0
"2021-02-15","ID",1803,1587,0,216,6890,6890,180,0,1206,45,486204,0,,,,,,167483,136149,0,0,,,,,,89410,,0,622353,0,,78973,,,622353,0,1035119,0
"2021-02-14","ID",1803,1587,7,216,6890,6890,180,15,1206,45,486204,726,,,,,,167483,136149,258,0,,,,,,89410,,0,622353,926,,78973,,,622353,926,1035119,2296
"2021-02-13","ID",1796,1582,5,214,6875,6875,180,23,1204,45,485478,1246,,,,,,167225,135949,349,0,,,,,,89126,,0,621427,1484,,78973,,,621427,1484,1032823,4967
"2021-02-12","ID",1791,1577,0,214,6852,6852,176,14,1201,37,484232,1472,,,,,,166876,135711,323,0,,,,,,88672,,0,619943,1720,,78973,,,619943,1720,1027856,5329
"2021-02-11","ID",1791,1577,11,214,6838,6838,176,-1,1199,37,482760,1021,,,,,,166553,135463,458,0,,,,,,88126,,0,618223,1366,,78973,,,618223,1366,1022527,4475
