"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","VI",25,25,0,,,,,0,,,46167,0,,,,,,2714,,0,0,,,,,,2559,,0,48881,0,,,,,48961,0,,0
"2021-03-06","VI",25,25,0,,,,,0,,,46167,0,,,,,,2714,,0,0,,,,,,2559,,0,48881,0,,,,,48961,0,,0
"2021-03-05","VI",25,25,0,,,,,0,,,46167,160,,,,,,2714,,10,0,,,,,,2559,,0,48881,170,,,,,48961,137,,0
"2021-03-04","VI",25,25,0,,,,,0,,,46007,166,,,,,,2704,,9,0,,,,,,2547,,0,48711,175,,,,,48824,181,,0
"2021-03-03","VI",25,25,0,,,,,0,,,45841,616,,,,,,2695,,49,0,,,,,,2539,,0,48536,665,,,,,48643,662,,0
"2021-03-02","VI",25,,0,,,,,0,,,45225,0,,,,,,2646,,0,0,,,,,,2511,,0,47871,0,,,,,47981,0,,0
"2021-03-01","VI",25,,0,,,,,0,,,45225,0,,,,,,2646,,0,0,,,,,,2511,,0,47871,0,,,,,47981,0,,0
"2021-02-28","VI",25,,0,,,,,0,,,45225,0,,,,,,2646,,0,0,,,,,,2511,,0,47871,0,,,,,47981,0,,0
"2021-02-27","VI",25,,0,,,,,0,,,45225,151,,,,,,2646,,10,0,,,,,,2511,,0,47871,161,,,,,47981,168,,0
"2021-02-26","VI",25,,0,,,,,0,,,45074,424,,,,,,2636,,13,0,,,,,,2501,,0,47710,437,,,,,47813,438,,0
"2021-02-25","VI",25,,0,,,,,0,,,44650,284,,,,,,2623,,10,0,,,,,,2497,,0,47273,294,,,,,47375,279,,0
"2021-02-24","VI",25,,0,,,,,0,,,44366,469,,,,,,2613,,24,0,,,,,,2487,,0,46979,493,,,,,47096,493,,0
"2021-02-23","VI",25,,0,,,,,0,,,43897,204,,,,,,2589,,10,0,,,,,,2483,,0,46486,214,,,,,46603,223,,0
"2021-02-22","VI",25,,0,,,,,0,,,43693,129,,,,,,2579,,4,0,,,,,,2465,,0,46272,133,,,,,46380,133,,0
"2021-02-21","VI",25,,0,,,,,0,,,43564,0,,,,,,2575,,0,0,,,,,,2464,,0,46139,0,,,,,46247,0,,0
"2021-02-20","VI",25,,0,,,,,0,,,43564,205,,,,,,2575,,10,0,,,,,,2464,,0,46139,215,,,,,46247,215,,0
"2021-02-19","VI",25,,0,,,,,0,,,43359,469,,,,,,2565,,7,0,,,,,,2454,,0,45924,476,,,,,46032,469,,0
"2021-02-18","VI",25,,0,,,,,0,,,42890,166,,,,,,2558,,13,0,,,,,,2448,,0,45448,179,,,,,45563,173,,0
"2021-02-17","VI",25,,0,,,,,0,,,42724,134,,,,,,2545,,3,0,,,,,,2441,,0,45269,137,,,,,45390,157,,0
"2021-02-16","VI",25,,0,,,,,0,,,42590,0,,,,,,2542,,0,0,,,,,,2412,,0,45132,0,,,,,45233,0,,0
"2021-02-15","VI",25,,0,,,,,0,,,42590,666,,,,,,2542,,18,0,,,,,,2412,,0,45132,684,,,,,45233,686,,0
"2021-02-14","VI",25,,0,,,,,0,,,41924,0,,,,,,2524,,0,0,,,,,,2399,,0,44448,0,,,,,44547,0,,0
"2021-02-13","VI",25,,0,,,,,0,,,41924,0,,,,,,2524,,0,0,,,,,,2399,,0,44448,0,,,,,44547,0,,0
"2021-02-12","VI",25,,0,,,,,0,,,41924,48,,,,,,2524,,19,0,,,,,,2399,,0,44448,67,,,,,44547,67,,0
"2021-02-11","VI",25,,1,,,,,0,,,41876,435,,,,,,2505,,20,0,,,,,,2396,,0,44381,455,,,,,44480,448,,0
"2021-02-10","VI",24,,0,,,,,0,,,41441,325,,,,,,2485,,12,0,,,,,,2393,,0,43926,337,,,,,44032,340,,0
"2021-02-09","VI",24,,0,,,,,0,,,41116,526,,,,,,2473,,7,0,,,,,,2390,,0,43589,533,,,,,43692,532,,0
"2021-02-08","VI",24,,0,,,,,0,,,40590,0,,,,,,2466,,0,0,,,,,,2371,,0,43056,0,,,,,43160,0,,0
"2021-02-07","VI",24,,0,,,,,0,,,40590,477,,,,,,2466,,17,0,,,,,,2371,,0,43056,494,,,,,43160,493,,0
"2021-02-06","VI",24,,0,,,,,0,,,40113,0,,,,,,2449,,0,0,,,,,,2359,,0,42562,0,,,,,42667,0,,0
"2021-02-05","VI",24,,0,,,,,0,,,40113,295,,,,,,2449,,19,0,,,,,,2359,,0,42562,314,,,,,42667,318,,0
"2021-02-04","VI",24,,0,,,,,0,,,39818,0,,,,,,2430,,0,0,,,,,,2336,,0,42248,0,,,,,42349,0,,0
"2021-02-03","VI",24,,0,,,,,0,,,39818,118,,,,,,2430,,4,0,,,,,,2336,,0,42248,122,,,,,42349,126,,0
"2021-02-02","VI",24,,0,,,,,0,,,39700,246,,,,,,2426,,5,0,,,,,,2317,,0,42126,251,,,,,42223,255,,0
"2021-02-01","VI",24,,0,,,,,0,,,39454,364,,,,,,2421,,23,0,,,,,,2306,,0,41875,387,,,,,41968,381,,0
"2021-01-31","VI",24,,0,,,,,0,,,39090,0,,,,,,2398,,0,0,,,,,,2283,,0,41488,0,,,,,41587,0,,0
"2021-01-30","VI",24,,0,,,,,0,,,39090,0,,,,,,2398,,0,0,,,,,,2283,,0,41488,0,,,,,41587,0,,0
"2021-01-29","VI",24,,0,,,,,0,,,39090,523,,,,,,2398,,14,0,,,,,,2283,,0,41488,537,,,,,41587,522,,0
"2021-01-28","VI",24,,0,,,,,0,,,38567,259,,,,,,2384,,11,0,,,,,,2266,,0,40951,270,,,,,41065,284,,0
"2021-01-27","VI",24,,0,,,,,0,,,38308,193,,,,,,2373,,23,0,,,,,,2260,,0,40681,216,,,,,40781,214,,0
"2021-01-26","VI",24,,0,,,,,0,,,38115,159,,,,,,2350,,9,0,,,,,,2254,,0,40465,168,,,,,40567,175,,0
"2021-01-25","VI",24,,0,,,,,0,,,37956,0,,,,,,2341,,0,0,,,,,,2234,,0,40297,0,,,,,40392,0,,0
"2021-01-24","VI",24,,0,,,,,0,,,37956,155,,,,,,2341,,6,0,,,,,,2234,,0,40297,161,,,,,40392,161,,0
"2021-01-23","VI",24,,0,,,,,0,,,37801,73,,,,,,2335,,14,0,,,,,,2213,,0,40136,87,,,,,40231,87,,0
"2021-01-22","VI",24,,0,,,,,0,,,37728,263,,,,,,2321,,16,0,,,,,,2190,,0,40049,279,,,,,40144,267,,0
"2021-01-21","VI",24,,0,,,,,0,,,37465,167,,,,,,2305,,22,0,,,,,,2166,,0,39770,189,,,,,39877,201,,0
"2021-01-20","VI",24,,0,,,,,0,,,37298,179,,,,,,2283,,23,0,,,,,,2159,,0,39581,202,,,,,39676,185,,0
"2021-01-19","VI",24,,0,,,,,0,,,37119,0,,,,,,2260,,0,0,,,,,,2120,,0,39379,0,,,,,39491,0,,0
"2021-01-18","VI",24,,0,,,,,0,,,37119,0,,,,,,2260,,0,0,,,,,,2120,,0,39379,0,,,,,39491,0,,0
"2021-01-17","VI",24,,0,,,,,0,,,37119,1360,,,,,,2260,,94,0,,,,,,2120,,0,39379,1454,,,,,39491,1472,,0
"2021-01-16","VI",24,,0,,,,,0,,,35759,0,,,,,,2166,,0,0,,,,,,2008,,0,37925,0,,,,,38019,0,,0
"2021-01-15","VI",24,,0,,,,,0,,,35759,0,,,,,,2166,,0,0,,,,,,2008,,0,37925,0,,,,,38019,0,,0
"2021-01-14","VI",24,,0,,,,,0,,,35759,0,,,,,,2166,,0,0,,,,,,2008,,0,37925,0,,,,,38019,0,,0
"2021-01-13","VI",24,,0,,,,,0,,,35759,0,,,,,,2166,,0,0,,,,,,2008,,0,37925,0,,,,,38019,0,,0
