"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-03-07","MA",16417,16085,43,332,19713,19713,665,0,,174,4404792,8028,,,,,116,591356,559083,1425,0,,,15425,,668145,508745,,0,16825551,96578,,,156185,580372,4963875,9309,16825551,96578
"2021-03-06","MA",16374,16044,52,330,19713,19713,687,0,,176,4396764,7826,,,,,114,589931,557802,1722,0,,,15425,,666605,508745,,0,16728973,100359,,,156185,578153,4954566,9321,16728973,100359
"2021-03-05","MA",16322,15992,26,330,19713,19713,716,0,,180,4388938,8907,,,,,109,588209,556307,1899,0,,,15425,,664893,508745,,0,16628614,106263,,,156185,574434,4945245,10584,16628614,106263
"2021-03-04","MA",16296,15967,44,329,19713,19713,741,0,,168,4380031,8554,,,,,100,586310,554630,1567,0,,,15425,,662972,508745,,0,16522351,102362,,,156185,571445,4934661,9964,16522351,102362
"2021-03-03","MA",16252,15925,70,327,19713,19713,755,269,,173,4371477,8511,,,,,109,584743,553220,1899,0,,,15162,,661370,494740,,0,16419989,102052,,,154697,568678,4924697,10064,16419989,102052
"2021-03-02","MA",16182,15859,38,323,19444,19444,775,0,,187,4362966,7609,,,,,116,582844,551667,301,0,,,15162,,659584,494740,,0,16317937,56007,,,154697,564788,4914633,7726,16317937,56007
"2021-03-01","MA",16144,15822,26,322,19444,19444,788,0,,184,4355357,6818,,,,,119,582543,551550,1395,0,,,15162,,659307,494740,,0,16261930,53839,,,154697,561797,4906907,8066,16261930,53839
"2021-02-28","MA",16118,15796,51,322,19444,19444,760,0,,183,4348539,8459,,,,,124,581148,550302,1468,0,,,15162,,657840,494740,,0,16208091,102571,,,154697,559897,4898841,9887,16208091,102571
"2021-02-27","MA",16067,15744,43,323,19444,19444,785,0,,204,4340080,8439,,,,,139,579680,548874,1700,0,,,15162,,656217,494740,,0,16105520,108261,,,154697,557826,4888954,9955,16105520,108261
"2021-02-26","MA",16024,15703,46,321,19444,19444,807,0,,211,4331641,9469,,,,,137,577980,547358,1987,0,,,15162,,654425,494740,,0,15997259,102584,,,154697,554801,4878999,11203,15997259,102584
